age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
34,housemaid,divorced,tertiary,yes,377,no,no,unknown,23,jun,498,3,51,0,unknown,no
33,housemaid,single,tertiary,yes,2188,no,no,cellular,9,aug,157,1,589,8,failure,no
49,unemployed,single,secondary,no,1161,no,yes,unknown,27,jan,2048,2,90,2,unknown,no
45,services,married,tertiary,no,1594,no,no,telephone,17,jul,1252,1,70,4,failure,yes
52,retired,married,unknown,no,1209,no,no,telephone,23,jun,239,2,77,2,failure,yes
86,housemaid,single,tertiary,yes,-1525,yes,no,cellular,17,dec,125,6,125,6,unknown,yes
27,admin.,married,primary,no,456,yes,no,unknown,16,oct,402,25,-1,3,failure,no
53,management,single,primary,yes,3530,no,yes,unknown,11,may,59,9,758,1,other,no
36,unknown,married,secondary,yes,-223,no,no,telephone,15,dec,1310,3,80,7,success,no
39,self-employed,divorced,unknown,yes,16297,yes,no,cellular,20,jan,168,6,62,4,unknown,no
72,self-employed,single,tertiary,yes,4910,no,yes,unknown,24,jan,942,19,-1,0,unknown,no
57,retired,single,unknown,no,2324,yes,no,cellular,16,apr,228,24,374,3,success,no
42,housemaid,single,unknown,no,503,no,no,telephone,7,may,349,20,158,1,other,yes
55,housemaid,single,unknown,no,-96,no,no,unknown,12,jan,103,6,80,4,other,no
68,blue-collar,single,primary,no,4056,yes,no,cellular,6,oct,550,4,84,5,unknown,yes
23,services,married,secondary,yes,-2278,yes,no,telephone,5,jan,1420,6,71,2,unknown,yes
73,services,single,tertiary,no,244,no,no,telephone,28,oct,254,1,313,1,unknown,no
27,unknown,divorced,tertiary,no,12031,yes,yes,telephone,9,may,166,27,1,5,unknown,no
43,self-employed,divorced,primary,no,-866,no,no,cellular,23,apr,955,14,78,5,failure,no
76,retired,married,primary,yes,2009,yes,yes,cellular,24,oct,527,1,157,3,success,no
40,retired,divorced,secondary,no,4065,no,yes,cellular,12,sep,441,8,-1,3,success,no
39,services,single,tertiary,no,10256,no,yes,telephone,8,dec,485,2,-1,2,failure,yes
49,unknown,divorced,tertiary,no,3845,yes,yes,cellular,13,oct,2356,3,787,0,unknown,no
56,services,married,primary,yes,7405,no,no,cellular,22,jan,608,3,24,0,other,no
31,blue-collar,single,unknown,yes,1840,no,no,cellular,16,oct,462,7,135,1,success,yes
65,blue-collar,divorced,tertiary,no,1482,no,no,telephone,13,feb,480,3,-1,3,success,yes
50,admin.,single,secondary,yes,1759,no,no,telephone,22,mar,1137,16,-1,2,unknown,yes
39,self-employed,single,tertiary,no,-459,yes,no,telephone,3,apr,679,3,71,4,failure,yes
57,blue-collar,divorced,primary,yes,914,yes,yes,unknown,4,feb,2183,2,-1,1,failure,no
46,admin.,divorced,unknown,no,984,yes,yes,telephone,18,jul,868,4,134,2,unknown,yes
35,self-employed,married,unknown,no,1668,no,no,cellular,28,apr,89,13,107,3,unknown,no
45,unknown,divorced,tertiary,no,1988,yes,yes,unknown,4,jul,342,6,665,1,other,no
55,unknown,divorced,primary,no,1067,no,no,cellular,4,jul,708,1,264,3,failure,no
47,unknown,single,primary,yes,1653,no,no,unknown,9,mar,206,6,-1,7,unknown,no
48,self-employed,single,secondary,yes,11522,no,no,cellular,16,oct,1816,18,-1,3,other,no
40,entrepreneur,single,tertiary,no,-76,no,yes,cellular,6,jun,86,3,-1,5,other,no
46,technician,single,unknown,no,4744,no,no,telephone,3,nov,926,12,-1,10,success,yes
78,self-employed,married,secondary,yes,554,no,no,cellular,28,jul,505,5,107,3,other,no
30,services,single,tertiary,no,3943,yes,yes,telephone,10,apr,1836,9,322,2,failure,no
33,entrepreneur,married,secondary,yes,471,yes,no,cellular,29,jan,941,3,73,8,success,yes
47,unemployed,single,tertiary,no,-616,yes,yes,telephone,19,jan,1325,9,100,7,success,no
40,technician,married,secondary,no,8102,no,no,unknown,12,apr,34,3,219,0,failure,no
41,services,single,secondary,no,3739,no,no,cellular,15,apr,988,4,89,2,unknown,yes
31,housemaid,married,secondary,yes,3635,yes,yes,cellular,8,mar,144,2,273,0,unknown,no
38,retired,divorced,secondary,no,7507,no,no,telephone,14,feb,1836,3,26,0,failure,no
38,technician,single,secondary,no,127,no,no,cellular,24,may,82,4,43,1,success,yes
33,entrepreneur,divorced,unknown,yes,647,yes,yes,unknown,11,sep,395,6,319,0,success,yes
80,management,divorced,unknown,no,861,no,yes,telephone,22,apr,136,1,258,4,success,no
46,management,single,tertiary,no,5912,no,yes,cellular,8,mar,679,4,-1,1,unknown,no
38,housemaid,single,primary,no,2,no,yes,cellular,22,jul,823,8,-1,2,success,yes
52,blue-collar,single,primary,no,1543,yes,no,cellular,28,may,360,5,69,5,other,yes
40,admin.,single,unknown,no,5308,no,no,cellular,20,jan,489,2,56,2,other,yes
51,retired,single,tertiary,no,2048,no,no,telephone,9,mar,370,8,397,2,unknown,no
23,housemaid,single,tertiary,no,-949,no,no,telephone,9,oct,114,6,45,6,unknown,no
50,entrepreneur,single,tertiary,yes,-374,no,yes,cellular,12,mar,1700,3,359,2,failure,no
41,admin.,single,primary,yes,2860,no,no,telephone,28,dec,126,6,139,2,failure,no
30,self-employed,single,primary,no,23264,no,no,telephone,20,jun,83,2,-1,3,unknown,no
59,self-employed,married,primary,yes,427,no,no,cellular,22,mar,1694,9,76,1,unknown,no
52,self-employed,married,secondary,yes,7536,yes,no,cellular,28,feb,874,2,-1,3,other,yes
31,technician,married,secondary,yes,35,yes,no,cellular,13,apr,851,9,140,0,unknown,yes
44,self-employed,single,tertiary,yes,413,no,no,unknown,26,feb,1683,5,71,4,unknown,yes
37,entrepreneur,married,tertiary,yes,6421,yes,no,cellular,7,jun,148,2,224,0,unknown,yes
56,admin.,divorced,secondary,yes,1791,yes,no,unknown,16,may,1351,18,0,2,failure,yes
37,retired,single,unknown,no,-68,yes,yes,cellular,29,dec,2,5,139,2,success,no
48,admin.,single,secondary,no,127,no,no,unknown,6,dec,72,4,63,0,other,yes
43,management,single,tertiary,no,-238,yes,no,cellular,7,sep,1095,1,-1,1,success,no
56,admin.,married,unknown,no,5304,yes,yes,cellular,13,apr,513,2,-1,2,success,no
49,services,divorced,secondary,no,319,no,no,unknown,15,dec,218,13,35,0,success,no
37,admin.,single,tertiary,no,1404,yes,yes,cellular,6,jul,1620,1,368,2,failure,no
28,admin.,married,primary,yes,7380,yes,no,telephone,21,sep,562,1,143,1,other,no
37,student,divorced,unknown,no,8151,yes,yes,cellular,15,dec,896,2,668,6,failure,no
54,admin.,single,secondary,no,1043,no,no,cellular,17,feb,219,3,159,2,success,no
47,unemployed,married,tertiary,no,6528,yes,yes,telephone,21,oct,245,2,86,6,other,yes
61,blue-collar,single,secondary,no,-260,no,no,telephone,9,nov,311,3,163,4,success,no
52,self-employed,single,unknown,no,174,yes,yes,cellular,27,dec,715,1,-1,5,unknown,no
73,admin.,married,secondary,yes,1753,yes,yes,cellular,9,sep,682,27,369,4,other,no
34,services,divorced,tertiary,yes,372,no,yes,unknown,20,oct,1732,4,75,3,other,yes
41,services,married,primary,no,10439,no,no,unknown,9,apr,121,3,692,4,failure,no
43,student,single,unknown,yes,779,no,no,unknown,28,mar,403,3,31,4,unknown,yes
31,unknown,single,tertiary,no,18,no,yes,unknown,16,feb,150,4,18,2,failure,no
40,management,single,secondary,no,3001,no,no,cellular,15,sep,253,8,-1,0,unknown,no
28,services,divorced,secondary,yes,85,no,no,telephone,10,nov,787,1,11,0,unknown,yes
49,unknown,married,unknown,yes,-93,no,no,telephone,30,feb,155,2,207,2,unknown,yes
42,admin.,divorced,secondary,yes,835,yes,no,cellular,14,feb,1191,5,-1,7,other,no
43,unemployed,single,secondary,no,2500,no,no,cellular,8,aug,1357,2,154,0,success,no
65,management,divorced,unknown,no,-362,yes,no,telephone,6,sep,158,4,167,5,failure,yes
41,unemployed,single,tertiary,yes,1784,yes,no,telephone,17,apr,165,22,364,0,other,yes
33,housemaid,married,primary,no,4117,no,no,unknown,13,jun,1226,5,201,2,unknown,no
51,technician,divorced,unknown,yes,3112,yes,no,cellular,7,oct,737,5,-1,2,unknown,no
91,admin.,divorced,primary,no,5193,yes,yes,cellular,15,may,67,10,61,2,unknown,no
32,housemaid,single,primary,yes,917,yes,no,telephone,26,may,799,3,479,4,other,no
80,services,married,tertiary,no,-81,yes,yes,unknown,19,apr,395,4,510,6,other,yes
39,admin.,divorced,tertiary,yes,4946,yes,no,telephone,10,feb,1512,15,27,12,failure,yes
43,management,divorced,primary,yes,141,yes,no,unknown,15,apr,241,2,87,7,other,no
30,unemployed,divorced,secondary,no,534,yes,no,telephone,29,dec,357,3,82,3,other,yes
55,self-employed,divorced,unknown,no,327,no,yes,unknown,4,feb,278,3,-1,0,failure,no
82,housemaid,married,tertiary,yes,285,no,yes,cellular,17,jun,225,10,148,2,success,no
76,unemployed,married,secondary,yes,6769,no,yes,cellular,13,may,489,4,292,4,other,yes
25,unknown,married,tertiary,yes,301,yes,yes,telephone,28,oct,640,2,261,0,success,no
37,self-employed,single,tertiary,yes,403,no,yes,telephone,14,jun,124,6,161,0,unknown,yes
25,management,divorced,tertiary,yes,467,yes,no,unknown,27,jan,328,2,-1,8,failure,yes
49,management,married,primary,yes,-898,yes,no,unknown,22,mar,381,1,250,7,other,yes
40,entrepreneur,married,tertiary,yes,498,no,no,unknown,20,feb,973,9,81,2,unknown,no
27,retired,divorced,tertiary,no,11362,no,no,unknown,5,aug,301,9,-1,3,unknown,no
29,blue-collar,single,tertiary,yes,-89,no,no,cellular,28,jul,757,4,86,3,unknown,yes
59,admin.,single,secondary,no,6998,no,no,cellular,4,jan,907,1,-1,2,other,no
53,services,divorced,tertiary,yes,6730,no,no,cellular,30,aug,677,1,85,3,unknown,yes
75,admin.,married,tertiary,yes,4174,no,no,cellular,11,apr,1639,4,-1,0,unknown,yes
82,unknown,married,unknown,no,2025,no,no,cellular,19,sep,93,1,84,0,unknown,yes
39,entrepreneur,married,tertiary,no,1163,no,no,unknown,24,dec,1693,1,338,0,success,no
44,admin.,divorced,unknown,no,755,yes,no,cellular,29,mar,347,2,2,1,success,no
89,unemployed,single,tertiary,no,-406,yes,yes,telephone,30,aug,1125,1,80,0,unknown,yes
40,entrepreneur,married,secondary,yes,-307,yes,no,telephone,24,aug,162,2,-1,4,unknown,no
53,unemployed,single,secondary,no,4792,no,no,unknown,19,nov,470,2,16,3,other,yes
27,student,married,primary,yes,4602,no,no,cellular,27,jun,69,2,-1,2,success,yes
65,services,single,primary,no,-192,no,no,telephone,8,jul,294,2,94,2,success,no
42,retired,single,unknown,yes,1192,no,yes,cellular,15,jun,113,4,-1,3,success,no
27,self-employed,single,unknown,no,1467,yes,no,telephone,16,dec,1247,2,-1,2,failure,yes
43,admin.,single,secondary,yes,1228,no,no,telephone,4,dec,2,24,102,3,success,no
34,self-employed,married,secondary,yes,18,yes,yes,telephone,31,jun,363,4,639,1,unknown,no
69,technician,single,secondary,yes,4584,yes,no,cellular,4,jul,44,21,85,5,success,yes
66,unemployed,divorced,secondary,no,22262,yes,yes,unknown,1,may,83,2,469,2,success,yes
43,entrepreneur,divorced,tertiary,yes,106,yes,yes,cellular,19,jan,147,1,-1,0,unknown,yes
39,self-employed,divorced,primary,yes,-684,no,no,telephone,14,aug,459,1,196,3,failure,no
29,unemployed,married,tertiary,no,40158,yes,no,telephone,11,jun,78,2,89,6,success,yes
52,technician,single,primary,no,1198,yes,yes,telephone,20,aug,2069,1,-1,5,success,no
49,admin.,married,tertiary,no,9374,yes,no,unknown,6,jan,1039,3,133,11,unknown,yes
44,self-employed,divorced,secondary,no,1401,yes,no,cellular,31,jan,494,10,107,2,failure,no
46,self-employed,married,primary,yes,2686,yes,yes,unknown,18,jun,659,5,201,0,other,no
31,unemployed,married,unknown,yes,-53,no,no,cellular,12,apr,310,9,-1,7,unknown,yes
47,retired,single,secondary,yes,3460,yes,no,cellular,2,aug,105,7,-1,3,other,no
40,housemaid,divorced,tertiary,no,4059,yes,no,cellular,5,mar,150,1,-1,0,success,yes
30,entrepreneur,married,secondary,yes,296,yes,yes,cellular,29,aug,257,5,-1,6,other,yes
47,retired,divorced,primary,no,-179,no,yes,unknown,3,jun,949,5,-1,2,unknown,no
27,management,married,unknown,no,33679,yes,no,telephone,23,may,381,8,-1,1,success,yes
42,blue-collar,divorced,unknown,no,41,yes,yes,telephone,22,jul,327,2,94,3,other,yes
72,management,married,secondary,yes,-715,yes,no,unknown,14,jan,1748,2,145,3,success,no
36,admin.,married,tertiary,no,4100,yes,yes,cellular,16,jun,908,2,78,2,unknown,yes
52,services,single,primary,yes,7338,yes,no,unknown,4,may,330,6,-1,4,success,no
38,services,married,unknown,no,382,no,no,cellular,7,jul,557,3,489,0,failure,yes
41,unknown,married,primary,yes,306,no,no,cellular,9,oct,503,6,184,4,failure,no
35,unemployed,divorced,unknown,yes,96,no,no,unknown,10,apr,813,2,-1,2,failure,yes
58,entrepreneur,divorced,tertiary,yes,421,yes,yes,cellular,28,sep,208,4,214,2,success,no
57,retired,divorced,tertiary,yes,367,yes,no,telephone,7,nov,723,3,99,3,unknown,yes
33,services,single,tertiary,no,1864,no,no,cellular,27,dec,258,9,3,1,other,no
39,retired,divorced,primary,yes,-271,yes,no,unknown,14,sep,201,1,72,1,unknown,no
38,management,single,tertiary,no,-222,no,no,telephone,18,jun,141,4,-1,0,unknown,yes
58,technician,divorced,secondary,no,2288,no,no,cellular,9,jan,1871,2,18,3,success,no
34,retired,divorced,unknown,yes,9161,no,no,cellular,13,nov,365,2,-1,0,unknown,no
63,retired,single,primary,no,-45,no,no,cellular,15,jul,1214,3,153,11,other,no
56,housemaid,married,secondary,yes,466,yes,no,telephone,11,may,279,14,82,3,other,yes
33,admin.,married,unknown,no,281,no,yes,unknown,31,jul,1252,2,187,3,failure,yes
73,blue-collar,married,tertiary,yes,5825,no,no,cellular,15,sep,1070,17,251,0,unknown,no
49,student,divorced,primary,no,5029,no,no,telephone,15,sep,1035,1,74,0,other,yes
43,blue-collar,divorced,unknown,yes,-494,yes,yes,cellular,21,nov,271,2,66,0,success,yes
35,retired,divorced,tertiary,no,5301,no,no,unknown,12,jan,774,12,192,5,unknown,yes
49,housemaid,married,tertiary,yes,30865,no,no,telephone,9,mar,349,4,-1,2,failure,no
35,housemaid,married,tertiary,no,91,yes,no,cellular,21,sep,1362,19,38,0,failure,yes
31,student,married,primary,no,380,no,no,cellular,31,dec,875,3,-1,1,unknown,no
41,management,married,secondary,no,181,no,no,cellular,28,jul,993,2,36,8,unknown,yes
45,management,married,tertiary,no,2845,no,yes,telephone,26,apr,175,18,724,4,unknown,yes
50,unknown,married,primary,no,3436,yes,yes,unknown,29,nov,357,1,144,12,other,yes
35,technician,single,primary,yes,322,yes,no,unknown,28,mar,342,5,9,2,unknown,yes
67,retired,divorced,unknown,yes,397,no,no,telephone,14,oct,1424,2,-1,0,success,yes
58,retired,married,unknown,no,7067,yes,yes,unknown,7,mar,298,7,-1,1,failure,no
68,blue-collar,single,tertiary,yes,1769,no,yes,unknown,19,jul,1057,8,-1,0,success,yes
54,retired,single,tertiary,no,193,yes,no,cellular,10,feb,442,1,-1,0,other,no
35,unemployed,married,secondary,no,-767,no,yes,unknown,29,feb,128,1,-1,0,failure,yes
32,technician,married,secondary,no,630,yes,no,cellular,29,apr,486,3,-1,0,success,yes
31,technician,married,unknown,yes,399,no,no,unknown,27,mar,176,6,-1,4,unknown,yes
46,housemaid,divorced,primary,yes,2586,no,yes,cellular,18,oct,911,2,0,6,other,yes
34,management,divorced,tertiary,no,3854,yes,no,telephone,29,sep,2211,2,170,2,failure,no
69,services,married,primary,no,-49,yes,yes,unknown,16,mar,13,1,152,1,success,yes
23,entrepreneur,married,tertiary,yes,6178,yes,no,telephone,11,oct,531,2,207,12,success,yes
57,unemployed,single,secondary,no,6332,yes,no,unknown,24,sep,374,1,-1,14,unknown,no
47,unemployed,married,tertiary,yes,-455,no,no,unknown,9,may,211,28,82,0,failure,no
32,management,single,secondary,yes,959,no,no,cellular,27,jan,222,2,62,2,unknown,yes
77,entrepreneur,single,secondary,yes,2502,no,no,cellular,15,dec,1578,3,177,3,unknown,no
37,unemployed,single,unknown,no,-928,no,no,unknown,22,jun,701,16,177,6,success,yes
57,retired,single,tertiary,no,2536,no,yes,unknown,14,mar,721,4,154,3,unknown,no
29,unemployed,married,secondary,no,15081,yes,no,unknown,23,jun,2414,2,385,0,other,no
22,admin.,divorced,primary,no,378,no,no,telephone,22,dec,154,3,130,0,failure,yes
38,entrepreneur,divorced,unknown,no,207,yes,no,telephone,21,nov,225,2,94,1,success,yes
56,retired,single,unknown,no,2694,yes,no,cellular,17,sep,54,2,482,0,success,yes
39,self-employed,married,secondary,no,1665,no,no,telephone,6,jan,71,5,149,0,unknown,no
58,self-employed,single,unknown,no,-525,yes,no,telephone,15,mar,476,1,35,11,unknown,no
29,unknown,divorced,tertiary,no,9,no,yes,unknown,29,jan,370,7,84,4,failure,yes
78,entrepreneur,single,primary,yes,3248,no,yes,telephone,15,may,604,4,104,2,other,yes
26,self-employed,single,unknown,yes,203,no,no,unknown,16,jul,812,27,-1,6,failure,yes
44,services,divorced,tertiary,no,1490,yes,no,cellular,20,jul,1527,10,189,0,unknown,yes
55,retired,married,primary,no,38,yes,no,telephone,22,nov,85,1,78,7,success,no
41,unknown,divorced,tertiary,yes,2113,yes,no,unknown,27,jun,297,4,77,6,unknown,no
37,blue-collar,divorced,secondary,yes,382,no,yes,telephone,13,apr,2096,27,140,2,other,yes
53,entrepreneur,single,primary,yes,609,yes,no,unknown,4,jan,1382,4,353,2,unknown,yes
43,entrepreneur,single,tertiary,no,75,yes,yes,unknown,13,may,1569,25,-1,1,failure,no
31,management,single,tertiary,yes,1465,no,yes,telephone,12,jun,524,3,173,0,unknown,no
35,student,divorced,primary,no,34409,no,yes,unknown,11,nov,64,4,-1,2,success,yes
52,management,married,secondary,yes,286,no,no,cellular,26,aug,881,2,-1,1,unknown,yes
64,services,married,secondary,yes,858,no,no,cellular,24,feb,290,1,151,0,success,yes
50,housemaid,divorced,tertiary,no,7365,no,no,unknown,30,apr,523,2,80,8,other,no
39,management,single,secondary,no,15207,no,no,cellular,13,may,929,2,53,1,failure,yes
45,housemaid,married,unknown,no,-21,yes,yes,telephone,12,aug,522,6,102,1,other,yes
24,unknown,single,primary,yes,482,no,yes,cellular,15,sep,299,1,-1,12,other,yes
31,housemaid,single,secondary,no,-356,no,no,cellular,18,dec,129,5,85,2,other,no
34,management,single,tertiary,yes,16755,no,no,cellular,19,nov,825,6,-1,3,failure,yes
32,blue-collar,married,tertiary,yes,58,no,yes,unknown,22,sep,436,3,229,0,success,yes
44,self-employed,married,secondary,no,6964,no,no,unknown,26,dec,549,1,69,3,failure,yes
31,unknown,divorced,tertiary,no,26,yes,yes,telephone,3,may,981,1,-1,8,unknown,yes
30,self-employed,divorced,primary,no,1598,yes,no,unknown,14,dec,449,4,12,2,success,no
30,student,single,secondary,no,4464,no,no,telephone,10,jan,98,20,126,0,other,no
34,management,divorced,primary,yes,-54,yes,no,telephone,27,aug,430,4,-1,3,success,no
48,housemaid,single,unknown,yes,-981,yes,no,telephone,24,apr,2289,2,363,2,failure,yes
37,retired,divorced,tertiary,no,1576,no,no,unknown,15,jun,138,6,25,1,failure,no
31,admin.,single,tertiary,no,17,no,yes,unknown,14,aug,31,20,96,1,other,no
34,student,married,unknown,no,329,yes,no,cellular,21,jun,1075,10,-1,0,unknown,no
46,retired,divorced,secondary,no,4507,yes,yes,cellular,30,oct,2152,1,58,0,other,yes
37,entrepreneur,single,unknown,no,13556,no,no,cellular,2,oct,107,1,93,1,other,no
49,management,married,secondary,no,7239,no,yes,telephone,14,feb,454,6,225,5,other,yes
37,management,single,primary,no,-732,no,yes,cellular,18,mar,613,2,367,0,failure,no
56,services,single,primary,no,-265,no,no,cellular,4,jun,63,6,198,3,failure,no
41,management,married,tertiary,yes,-938,yes,no,unknown,12,apr,2442,4,-1,5,unknown,yes
28,services,single,tertiary,yes,14793,no,no,telephone,20,jun,1048,5,107,0,success,yes
37,student,married,unknown,yes,-386,no,yes,telephone,10,jan,351,15,304,7,unknown,yes
37,entrepreneur,married,tertiary,yes,-1218,no,no,telephone,2,may,87,3,124,3,unknown,yes
46,services,single,secondary,no,15500,yes,no,cellular,19,oct,245,2,87,3,success,no
50,entrepreneur,married,secondary,no,6471,no,yes,unknown,14,aug,142,4,-1,1,success,no
34,entrepreneur,divorced,unknown,no,16,yes,yes,telephone,14,apr,100,1,-1,7,failure,yes
29,unknown,single,secondary,no,206,yes,no,unknown,14,may,1958,4,285,0,other,no
26,services,married,primary,no,2693,no,no,unknown,17,apr,134,3,309,4,success,yes
48,technician,single,primary,no,-516,no,no,cellular,29,aug,94,3,569,1,unknown,no
23,self-employed,single,secondary,no,3591,yes,no,unknown,18,dec,482,3,68,8,unknown,yes
32,admin.,divorced,secondary,no,224,yes,no,cellular,16,apr,583,2,457,1,unknown,no
