age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
63,retired,divorced,unknown,no,7197,yes,no,cellular,21,sep,1501,7,72,1,other,yes
70,unknown,married,secondary,no,2651,no,yes,cellular,14,apr,141,3,67,2,success,no
32,housemaid,divorced,tertiary,yes,133,no,no,unknown,31,jun,559,3,101,0,unknown,no
24,housemaid,single,tertiary,no,2785,no,no,cellular,4,aug,36,12,315,4,failure,no
39,unemployed,single,secondary,no,4438,no,no,unknown,24,jan,467,18,88,1,unknown,no
38,services,married,secondary,no,-165,no,yes,telephone,26,jul,1136,1,91,3,failure,yes
65,retired,married,unknown,no,12168,no,no,telephone,16,may,7,4,-1,7,failure,no
44,housemaid,single,tertiary,yes,138,yes,no,cellular,15,dec,153,4,7,8,unknown,yes
22,admin.,married,primary,no,416,yes,no,unknown,13,oct,336,3,-1,3,failure,no
50,management,single,primary,yes,1545,yes,yes,unknown,3,may,290,15,773,1,other,no
38,unknown,married,secondary,yes,469,no,no,telephone,23,sep,947,3,89,4,unknown,no
54,blue-collar,divorced,unknown,yes,-294,no,no,cellular,16,jan,138,5,123,0,unknown,yes
83,self-employed,single,secondary,yes,4652,no,no,unknown,26,aug,574,6,215,0,unknown,no
55,retired,single,unknown,no,3061,yes,no,cellular,12,apr,142,29,170,3,unknown,no
44,housemaid,single,unknown,no,5507,no,no,telephone,9,may,231,4,208,1,other,no
45,housemaid,single,unknown,no,189,no,no,cellular,12,jan,193,4,47,1,other,no
57,blue-collar,single,primary,no,2771,yes,no,cellular,4,nov,595,4,122,6,unknown,no
24,services,married,secondary,yes,5173,yes,no,telephone,4,jan,579,10,94,2,other,yes
36,services,single,tertiary,yes,488,no,no,telephone,28,nov,325,1,-1,1,unknown,no
26,unknown,divorced,tertiary,no,-92,no,yes,telephone,19,may,695,4,-1,4,unknown,no
52,housemaid,divorced,primary,no,5339,yes,no,cellular,17,apr,224,24,-1,5,failure,yes
55,retired,married,primary,yes,5795,yes,yes,cellular,20,oct,52,1,160,3,success,no
39,retired,divorced,secondary,no,4819,yes,yes,cellular,6,sep,762,9,2,10,success,no
64,services,single,tertiary,no,3758,no,yes,telephone,8,dec,1579,2,1,2,failure,yes
42,unknown,divorced,tertiary,no,983,yes,yes,cellular,16,oct,803,3,16,3,unknown,no
57,housemaid,married,primary,yes,929,no,no,cellular,17,jan,340,3,196,16,other,no
27,blue-collar,single,unknown,yes,574,no,no,cellular,15,dec,812,5,-1,1,success,yes
52,blue-collar,single,secondary,no,1506,no,yes,telephone,7,feb,1105,3,71,3,success,yes
51,admin.,single,secondary,yes,7176,no,yes,telephone,29,may,583,10,-1,2,unknown,yes
62,self-employed,single,tertiary,no,241,yes,no,telephone,1,apr,850,3,50,1,failure,no
37,blue-collar,divorced,primary,yes,2590,no,yes,unknown,6,feb,1663,12,143,1,failure,no
51,admin.,divorced,unknown,no,857,yes,yes,telephone,23,jul,2392,4,819,0,unknown,yes
40,services,married,unknown,yes,-453,no,no,cellular,16,apr,310,9,74,3,unknown,no
36,unknown,divorced,tertiary,no,2111,no,yes,unknown,3,jul,287,11,116,1,unknown,no
53,unknown,divorced,primary,no,2019,no,no,cellular,1,jul,557,1,344,3,unknown,no
70,unknown,single,primary,no,1269,no,no,unknown,6,sep,594,9,1,0,failure,no
77,self-employed,single,tertiary,yes,13330,yes,yes,cellular,9,oct,2219,24,-1,3,failure,no
30,entrepreneur,single,tertiary,no,169,yes,no,cellular,3,jun,81,3,0,5,other,no
49,technician,divorced,unknown,no,1419,no,no,cellular,1,jul,1091,1,2,8,success,yes
81,self-employed,married,tertiary,yes,-563,no,no,cellular,18,jun,265,4,178,4,other,yes
31,entrepreneur,married,unknown,no,1132,yes,yes,telephone,21,apr,758,9,206,1,failure,no
36,entrepreneur,single,secondary,no,30,yes,no,unknown,9,jan,783,3,181,5,success,no
46,technician,single,tertiary,no,1886,yes,yes,telephone,12,apr,890,5,65,15,success,no
36,admin.,married,secondary,no,-15,no,no,unknown,12,apr,216,23,35,0,success,no
39,services,married,secondary,yes,3083,no,no,cellular,15,apr,588,4,-1,5,unknown,yes
27,unknown,single,secondary,yes,7535,yes,yes,cellular,3,may,512,2,693,1,unknown,no
36,unknown,divorced,secondary,no,10458,no,no,telephone,12,feb,1700,3,5,0,unknown,no
60,technician,single,secondary,no,4992,no,no,cellular,20,may,308,4,16,1,success,yes
31,entrepreneur,divorced,unknown,yes,281,yes,yes,unknown,13,sep,348,3,249,0,success,yes
41,management,divorced,unknown,no,-350,yes,yes,telephone,20,apr,70,3,58,7,success,no
47,housemaid,single,secondary,no,847,no,yes,cellular,10,jun,2072,15,-1,1,unknown,no
38,housemaid,single,primary,no,401,no,yes,cellular,16,jul,2326,8,-1,2,unknown,no
78,housemaid,single,primary,no,1500,yes,no,cellular,27,may,307,4,97,3,other,yes
32,admin.,divorced,unknown,no,9850,no,no,cellular,19,jan,512,12,-1,5,other,no
48,retired,single,tertiary,yes,18,no,no,telephone,5,mar,1426,7,508,2,failure,no
22,housemaid,single,unknown,no,467,no,no,telephone,3,oct,44,2,96,9,unknown,no
49,entrepreneur,married,tertiary,no,-97,no,yes,cellular,15,mar,1619,3,1,1,failure,no
45,admin.,single,primary,yes,3459,no,no,telephone,7,dec,339,4,-1,2,failure,no
25,self-employed,single,primary,no,2450,yes,no,cellular,20,jun,87,2,220,3,failure,no
46,self-employed,married,primary,yes,412,yes,yes,cellular,29,mar,1443,10,98,1,failure,no
42,self-employed,married,secondary,no,2798,yes,no,cellular,5,feb,752,2,158,3,other,yes
35,technician,married,secondary,yes,27,yes,no,cellular,24,apr,1596,8,-1,0,unknown,yes
48,self-employed,single,tertiary,yes,2210,no,no,telephone,14,feb,1051,16,-1,4,other,yes
44,entrepreneur,married,tertiary,yes,7164,yes,yes,telephone,4,jun,337,2,361,0,unknown,yes
54,admin.,divorced,unknown,yes,4157,yes,no,telephone,14,may,962,33,-1,1,failure,yes
33,retired,single,unknown,no,403,yes,yes,cellular,26,dec,1268,15,173,10,success,no
59,admin.,single,secondary,no,4565,no,no,unknown,6,dec,218,6,126,0,other,no
36,management,single,tertiary,no,-194,no,no,cellular,8,sep,202,8,-1,1,unknown,no
67,admin.,married,unknown,no,-641,yes,yes,cellular,15,jun,468,2,-1,5,success,no
76,student,divorced,secondary,no,1069,yes,yes,unknown,12,dec,553,8,168,0,failure,no
38,admin.,single,tertiary,no,1743,yes,yes,cellular,30,jul,1836,1,147,0,success,no
29,blue-collar,married,primary,yes,6427,no,no,telephone,23,sep,570,1,95,1,success,no
36,student,divorced,unknown,no,-184,no,yes,cellular,11,dec,722,4,18,8,failure,no
59,technician,single,secondary,no,4127,no,no,cellular,19,jun,234,3,105,2,success,no
38,admin.,married,tertiary,no,2819,yes,yes,telephone,18,oct,130,2,165,8,other,yes
44,blue-collar,single,secondary,yes,319,no,no,telephone,24,nov,152,3,154,7,failure,yes
43,self-employed,single,secondary,no,122,yes,yes,cellular,25,dec,199,1,235,13,unknown,no
75,admin.,single,secondary,yes,763,yes,no,cellular,13,may,1579,2,854,1,other,no
30,services,divorced,tertiary,yes,4382,yes,yes,unknown,13,oct,1244,4,95,5,other,yes
41,technician,married,primary,no,2355,no,no,unknown,3,apr,289,3,73,4,failure,no
49,student,single,unknown,no,-343,no,no,cellular,26,oct,380,3,66,5,unknown,yes
26,unknown,single,primary,no,3198,no,yes,cellular,18,feb,329,4,131,4,failure,no
21,management,single,secondary,no,4736,yes,no,cellular,14,jun,69,6,-1,0,unknown,no
20,student,divorced,secondary,yes,-251,no,no,cellular,11,nov,647,1,110,0,unknown,yes
51,unknown,married,unknown,yes,3714,no,no,telephone,17,mar,234,2,453,2,unknown,yes
47,admin.,divorced,secondary,yes,62,yes,no,cellular,15,may,1057,2,-1,5,other,no
41,unemployed,single,secondary,no,5193,no,no,cellular,25,aug,1512,2,206,0,other,no
81,management,single,unknown,no,55,no,no,telephone,8,jun,64,4,146,2,failure,no
40,unemployed,single,tertiary,yes,1005,yes,no,telephone,14,apr,356,25,250,0,other,yes
32,housemaid,married,primary,no,5552,no,no,unknown,9,jun,642,4,180,6,unknown,yes
44,technician,divorced,unknown,yes,2981,yes,no,cellular,6,oct,461,16,1,0,unknown,no
72,housemaid,divorced,primary,no,4564,yes,yes,cellular,11,may,251,21,138,2,unknown,no
27,housemaid,single,unknown,yes,6654,yes,no,telephone,23,may,1130,3,339,9,other,no
65,services,married,tertiary,no,169,yes,yes,unknown,1,apr,347,4,-1,8,failure,yes
46,admin.,single,tertiary,yes,1734,yes,no,telephone,16,may,1408,22,84,3,failure,yes
34,management,divorced,primary,yes,1313,yes,no,cellular,27,apr,92,4,40,7,other,no
33,unemployed,married,secondary,no,355,yes,no,telephone,17,aug,620,3,77,3,other,yes
52,self-employed,divorced,unknown,no,1097,no,yes,unknown,20,feb,458,3,53,0,failure,no
66,services,married,unknown,yes,210,no,yes,cellular,12,jun,321,10,422,2,success,yes
69,unemployed,married,secondary,yes,1800,no,yes,cellular,21,may,513,4,166,1,other,yes
53,unknown,married,unknown,yes,190,yes,yes,telephone,1,oct,2062,13,170,1,unknown,no
44,self-employed,divorced,tertiary,no,6981,no,yes,telephone,15,jan,104,5,21,1,success,no
26,management,divorced,tertiary,yes,-24,yes,no,unknown,24,jan,376,2,727,2,failure,yes
46,self-employed,married,primary,yes,5467,yes,yes,unknown,19,mar,387,3,560,5,other,yes
57,entrepreneur,married,tertiary,yes,8864,no,no,unknown,20,feb,1290,6,95,0,success,no
51,self-employed,divorced,tertiary,no,7915,no,no,telephone,5,aug,459,17,13,3,unknown,no
37,blue-collar,married,secondary,yes,29278,no,no,cellular,17,may,529,2,81,3,unknown,yes
38,management,single,secondary,no,10405,no,no,cellular,6,dec,1855,1,-1,3,unknown,no
19,services,divorced,secondary,yes,246,no,no,cellular,23,aug,2151,1,74,3,unknown,yes
61,unemployed,married,secondary,yes,16401,no,no,telephone,9,nov,586,1,0,0,unknown,yes
23,unknown,married,unknown,no,2584,yes,no,cellular,14,sep,1924,2,81,1,unknown,yes
23,entrepreneur,divorced,tertiary,no,573,no,no,unknown,9,dec,869,4,206,0,success,no
34,admin.,divorced,unknown,yes,387,yes,no,cellular,21,apr,256,2,79,1,success,no
59,unemployed,single,tertiary,no,6599,yes,yes,telephone,21,aug,806,4,89,0,unknown,yes
35,entrepreneur,married,secondary,yes,4585,yes,no,telephone,26,aug,262,2,395,3,unknown,yes
38,unemployed,divorced,secondary,no,3454,no,yes,unknown,17,nov,125,2,119,6,unknown,yes
38,student,married,primary,yes,6441,no,yes,cellular,25,jun,74,2,-1,1,success,yes
60,services,married,primary,no,2855,yes,no,cellular,29,jul,317,2,83,2,success,no
50,retired,single,unknown,no,16332,no,yes,cellular,11,oct,2,4,-1,3,success,yes
55,self-employed,single,unknown,no,11486,yes,no,telephone,12,dec,727,2,227,2,failure,yes
71,admin.,single,secondary,no,3868,no,no,telephone,5,dec,154,5,72,3,success,no
44,self-employed,married,secondary,yes,1700,yes,yes,telephone,31,jun,122,4,508,1,unknown,no
41,management,single,secondary,yes,3564,yes,no,cellular,5,nov,160,12,93,0,failure,yes
48,unemployed,divorced,secondary,no,21572,yes,yes,unknown,1,nov,164,2,0,2,other,yes
61,entrepreneur,divorced,tertiary,yes,360,yes,yes,cellular,9,oct,112,2,-1,0,unknown,yes
46,self-employed,divorced,primary,yes,1850,no,no,telephone,15,aug,54,3,-1,3,unknown,yes
26,unemployed,married,unknown,no,18379,yes,no,telephone,13,jun,188,2,175,9,success,no
57,technician,single,primary,no,3402,yes,yes,telephone,12,aug,989,4,-1,7,success,no
43,admin.,married,secondary,no,11931,yes,no,telephone,14,jun,573,3,130,10,unknown,yes
49,management,divorced,secondary,no,1274,yes,no,cellular,12,jun,290,6,80,2,failure,no
36,self-employed,married,primary,no,2827,no,yes,cellular,24,jun,2179,3,197,1,unknown,no
53,unknown,married,unknown,yes,-46,no,no,unknown,18,apr,283,6,67,13,unknown,yes
48,retired,single,secondary,yes,3897,yes,no,cellular,10,aug,583,5,-1,4,other,no
43,housemaid,divorced,tertiary,no,3930,yes,no,cellular,6,mar,1140,1,0,0,unknown,yes
30,services,married,secondary,yes,4844,yes,yes,cellular,31,oct,1410,5,179,5,other,no
33,retired,divorced,secondary,no,2244,yes,yes,unknown,5,jun,730,6,0,2,failure,no
50,technician,married,unknown,no,10135,yes,no,telephone,18,may,108,7,137,1,unknown,yes
45,blue-collar,divorced,unknown,no,230,yes,yes,telephone,24,jul,510,2,119,3,other,yes
51,management,single,secondary,no,-14,yes,no,unknown,14,jan,1377,2,184,3,success,no
28,admin.,divorced,tertiary,no,5524,yes,yes,cellular,19,jun,1419,2,81,0,unknown,yes
53,management,single,primary,yes,3505,yes,no,unknown,2,may,284,5,-1,2,unknown,no
28,unknown,married,secondary,no,677,no,no,cellular,7,jul,285,3,212,0,failure,yes
51,unknown,married,primary,yes,26200,no,no,unknown,7,oct,731,4,357,4,failure,no
44,unemployed,divorced,unknown,yes,271,no,no,unknown,9,oct,1827,2,-1,2,failure,yes
61,technician,divorced,tertiary,yes,60,no,yes,cellular,28,apr,994,7,2,2,unknown,no
42,retired,divorced,tertiary,yes,802,no,yes,telephone,11,nov,1108,2,79,3,unknown,yes
31,services,single,tertiary,no,8919,yes,no,cellular,28,dec,194,6,139,1,success,no
30,retired,divorced,primary,yes,-5,yes,no,unknown,15,jul,84,1,104,1,success,no
26,management,single,tertiary,no,4644,no,no,telephone,20,jun,780,4,205,16,unknown,yes
60,technician,divorced,secondary,no,5286,no,no,cellular,3,jan,1634,15,-1,3,success,yes
39,management,single,unknown,yes,27158,no,no,cellular,8,nov,666,1,-1,11,unknown,no
81,retired,single,primary,no,4211,no,no,cellular,16,jul,59,3,-1,4,other,no
54,housemaid,married,secondary,yes,6177,yes,no,telephone,2,may,471,9,181,3,unknown,yes
26,admin.,married,unknown,no,-57,yes,yes,unknown,29,jul,1382,2,320,3,failure,no
61,blue-collar,married,tertiary,yes,4935,yes,no,cellular,15,sep,33,24,199,0,unknown,no
27,student,divorced,primary,no,6294,no,no,telephone,19,sep,612,3,257,3,unknown,yes
48,blue-collar,divorced,secondary,yes,-397,yes,no,cellular,2,oct,391,10,95,2,other,yes
37,retired,single,unknown,no,-92,no,no,cellular,12,nov,727,3,349,3,unknown,yes
44,housemaid,married,tertiary,yes,19730,no,no,telephone,16,mar,1766,4,-1,1,other,no
38,housemaid,married,tertiary,no,-373,no,no,cellular,22,sep,643,12,363,0,failure,yes
34,student,married,primary,no,5699,no,no,cellular,4,dec,1159,3,-1,1,unknown,yes
52,self-employed,single,secondary,no,12,no,yes,cellular,13,jul,730,13,48,14,unknown,yes
44,management,married,tertiary,no,-17,yes,yes,telephone,11,nov,93,34,149,5,unknown,yes
51,unknown,married,primary,no,2136,no,yes,cellular,27,nov,259,5,212,7,other,yes
29,technician,single,primary,yes,74,no,no,unknown,27,mar,584,6,17,1,unknown,yes
41,retired,divorced,secondary,yes,1681,yes,no,telephone,16,oct,204,2,156,0,success,yes
55,retired,divorced,primary,no,8602,yes,yes,unknown,25,mar,403,13,-1,1,other,no
34,blue-collar,single,tertiary,yes,2536,no,yes,cellular,18,jul,993,33,424,0,success,yes
27,retired,single,tertiary,yes,4519,yes,no,cellular,10,feb,153,1,-1,0,other,yes
48,unemployed,married,secondary,yes,5589,no,yes,telephone,26,feb,75,1,16,0,failure,no
30,technician,married,secondary,no,650,yes,no,cellular,30,apr,680,3,-1,7,success,no
22,technician,married,primary,yes,8203,no,no,cellular,25,dec,614,7,20,4,failure,yes
52,housemaid,single,primary,yes,2233,no,yes,cellular,22,sep,555,2,442,5,unknown,no
28,management,divorced,tertiary,yes,740,yes,no,telephone,12,sep,1269,2,58,1,failure,no
62,admin.,married,tertiary,yes,263,yes,yes,cellular,7,mar,57,1,187,1,success,yes
18,entrepreneur,married,tertiary,yes,5687,no,no,telephone,16,oct,387,2,159,11,unknown,no
59,unemployed,single,secondary,no,2553,yes,no,unknown,30,nov,160,3,-1,10,unknown,no
59,unemployed,single,unknown,yes,708,no,no,unknown,5,may,100,11,98,0,unknown,yes
37,management,single,secondary,yes,941,yes,no,cellular,25,jan,356,2,285,2,unknown,yes
85,entrepreneur,married,secondary,yes,851,no,no,cellular,16,dec,561,3,293,3,success,no
41,unemployed,single,unknown,no,4985,yes,no,unknown,21,jun,380,5,180,3,success,yes
60,retired,single,tertiary,no,5959,no,yes,unknown,9,nov,1280,4,163,3,unknown,no
35,unemployed,married,unknown,no,12356,yes,no,telephone,17,jun,1463,2,258,0,unknown,no
62,admin.,single,primary,no,2649,no,no,unknown,17,dec,200,9,189,0,failure,yes
28,entrepreneur,divorced,unknown,no,2002,yes,no,telephone,19,nov,99,2,81,1,success,yes
41,retired,single,unknown,no,4593,yes,no,cellular,22,sep,203,2,0,0,success,yes
43,student,married,secondary,no,10128,yes,no,telephone,23,jan,110,3,120,0,unknown,no
63,housemaid,single,unknown,no,425,yes,no,telephone,19,jan,384,13,142,11,unknown,no
33,unknown,single,unknown,no,33,no,yes,unknown,6,jan,693,5,100,10,failure,yes
68,entrepreneur,single,unknown,yes,6831,no,yes,telephone,20,may,180,4,-1,2,other,yes
59,self-employed,single,secondary,yes,-219,no,no,cellular,14,oct,515,22,69,3,unknown,yes
25,admin.,divorced,tertiary,yes,17335,yes,no,cellular,1,jul,1722,8,156,1,unknown,yes
25,retired,married,primary,no,273,yes,yes,telephone,31,may,165,1,182,1,unknown,yes
31,unknown,single,tertiary,yes,1298,yes,no,telephone,22,jun,368,15,81,6,unknown,no
42,housemaid,married,secondary,yes,237,no,yes,telephone,16,apr,720,29,-1,2,other,yes
38,admin.,single,primary,yes,219,no,no,unknown,8,jan,610,4,41,4,unknown,yes
37,entrepreneur,single,tertiary,no,296,no,yes,unknown,22,may,1276,1,-1,1,failure,no
69,blue-collar,single,tertiary,yes,4080,no,yes,telephone,16,jun,175,3,158,0,unknown,yes
39,self-employed,divorced,primary,no,6952,no,yes,telephone,9,nov,253,4,1,1,success,no
62,management,married,secondary,no,287,no,no,telephone,27,aug,256,2,1,1,unknown,yes
53,entrepreneur,married,primary,yes,409,no,no,cellular,15,jun,33,3,-1,5,success,yes
43,housemaid,divorced,tertiary,no,3410,no,no,telephone,16,apr,470,2,81,13,other,no
41,management,single,secondary,no,97,yes,no,cellular,16,may,1134,9,54,1,failure,yes
40,housemaid,married,unknown,no,-125,no,yes,unknown,11,aug,349,5,74,1,other,yes
24,unknown,single,primary,yes,890,yes,yes,cellular,10,jul,431,4,-1,1,other,yes
34,technician,single,secondary,no,1349,no,no,cellular,6,dec,74,6,83,2,other,yes
58,management,single,tertiary,yes,1410,no,no,unknown,21,nov,512,5,169,8,failure,yes
29,blue-collar,married,tertiary,yes,297,no,no,unknown,18,sep,536,3,172,0,success,yes
31,self-employed,single,secondary,no,3132,no,no,unknown,20,dec,259,2,322,3,failure,yes
25,unknown,divorced,tertiary,no,303,yes,yes,unknown,6,may,698,1,144,6,unknown,yes
35,self-employed,divorced,primary,no,440,no,no,unknown,25,sep,520,4,173,3,success,no
52,student,single,secondary,no,7067,yes,no,cellular,11,jan,435,25,99,3,failure,no
25,management,divorced,primary,yes,-317,yes,no,telephone,31,jun,605,4,-1,3,failure,no
44,housemaid,single,unknown,no,430,no,no,telephone,4,may,1829,4,171,2,other,yes
50,retired,single,tertiary,no,704,yes,no,unknown,12,oct,258,5,4,1,failure,no
33,admin.,married,secondary,no,9804,no,yes,unknown,12,aug,2318,3,260,1,other,no
54,student,married,tertiary,no,231,yes,no,cellular,14,jul,110,4,-1,0,unknown,no
43,retired,divorced,secondary,no,473,yes,yes,cellular,17,oct,1607,4,102,0,other,yes
38,entrepreneur,married,unknown,yes,13789,no,no,cellular,9,oct,105,8,88,1,unknown,no
46,management,married,secondary,no,4667,no,yes,cellular,21,feb,942,6,478,3,failure,yes
56,management,single,primary,no,25870,yes,yes,cellular,17,nov,870,2,118,1,failure,no
84,services,single,primary,no,455,no,yes,telephone,1,jun,113,3,171,4,failure,no
31,management,married,secondary,yes,1917,no,no,unknown,15,nov,1819,4,-1,4,unknown,yes
31,services,divorced,tertiary,yes,1472,no,no,telephone,14,jun,2272,5,703,0,success,no
23,student,married,unknown,yes,-105,no,yes,cellular,21,jan,614,9,163,3,unknown,yes
37,entrepreneur,married,tertiary,no,6167,no,no,telephone,3,may,475,3,-1,3,unknown,yes
70,housemaid,single,secondary,no,7558,yes,no,cellular,15,oct,314,2,84,0,success,no
35,entrepreneur,divorced,secondary,yes,880,no,yes,unknown,23,aug,2,2,371,1,success,no
39,entrepreneur,single,unknown,no,70,yes,yes,telephone,1,apr,647,1,1,6,failure,yes
26,unknown,single,secondary,no,-56,no,no,unknown,22,jan,970,6,188,1,other,no
50,blue-collar,married,primary,yes,8611,no,no,unknown,19,apr,725,8,281,1,success,yes
54,technician,single,primary,no,12797,no,no,unknown,25,aug,165,3,699,1,unknown,no
