Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,No,Travel_Rarely,1111,Research & Development,22,2,Medical,1,12316618,2,Male,95,4,2,Research Director,4,Single,5954,2094,4,Y,No,14,3,1,80,2,0,2,1,8,6,3,1
38,No,Travel_Rarely,221,Sales,29,1,Medical,1,3762120,4,Male,77,3,1,Sales Executive,3,Married,4257,12285,8,Y,Yes,13,3,2,80,2,6,2,3,13,4,1,8
20,No,Travel_Rarely,164,Human Resources,29,3,Life Sciences,1,4326957,2,Female,100,3,2,Healthcare Representative,3,Married,2012,21392,4,Y,Yes,16,3,1,80,1,1,6,3,4,0,2,0
46,No,Non-Travel,1357,Research & Development,9,3,Marketing,1,11177366,3,Female,87,3,2,Manager,2,Divorced,14491,4232,3,Y,No,15,3,1,80,1,2,1,3,24,9,1,2
24,No,Travel_Frequently,461,Research & Development,4,3,Medical,1,11896848,1,Female,97,3,2,Research Scientist,3,Married,6535,4242,1,Y,No,16,3,4,80,0,6,3,3,4,2,7,9
40,Yes,Travel_Rarely,1142,Research & Development,2,3,Medical,1,7990443,3,Female,34,3,2,Laboratory Technician,2,Single,1134,19831,2,Y,No,15,3,2,80,1,8,2,3,7,2,1,0
25,No,Travel_Rarely,1012,Research & Development,3,2,Life Sciences,1,7890035,2,Female,61,4,3,Sales Executive,2,Single,2095,19303,0,Y,No,11,3,3,80,1,2,3,3,1,5,10,1
29,No,Travel_Rarely,909,Research & Development,13,4,Technical Degree,1,7185173,4,Male,74,2,2,Sales Representative,2,Single,2261,3148,9,Y,No,19,3,1,80,1,12,2,3,8,6,9,1
19,No,Travel_Rarely,398,Research & Development,29,2,Medical,1,11526341,4,Male,100,3,3,Laboratory Technician,1,Married,6847,2094,9,Y,No,17,3,4,80,2,0,4,2,3,6,1,1
55,No,Travel_Rarely,1040,Human Resources,16,3,Human Resources,1,12463014,4,Female,81,3,2,Research Director,3,Married,4715,18927,1,Y,Yes,16,4,1,80,0,0,3,3,13,0,2,2
18,No,Travel_Rarely,969,Research & Development,5,1,Life Sciences,1,13525008,1,Male,90,4,5,Sales Executive,3,Single,19597,5246,2,Y,No,11,3,4,80,1,0,2,3,9,2,0,7
31,No,Travel_Rarely,217,Research & Development,15,3,Medical,1,8984531,1,Male,48,3,2,Sales Representative,2,Single,3152,14838,9,Y,No,19,3,4,80,0,0,3,3,7,6,6,8
30,No,Travel_Rarely,1459,Sales,8,1,Life Sciences,1,11169893,2,Male,98,3,1,Laboratory Technician,4,Single,10693,23226,9,Y,Yes,18,3,3,80,1,2,3,1,11,6,10,1
27,No,Non-Travel,643,Research & Development,11,3,Medical,1,10892316,1,Male,100,3,2,Manufacturing Director,3,Married,3148,7776,3,Y,No,11,3,1,80,3,3,4,3,11,7,1,2
19,Yes,Travel_Rarely,814,Research & Development,3,4,Life Sciences,1,16383455,1,Female,36,2,2,Laboratory Technician,2,Single,3786,2094,4,Y,No,19,3,3,80,1,17,3,3,10,0,0,6
18,No,Travel_Frequently,1357,Research & Development,12,3,Medical,1,4033961,2,Female,82,2,1,Research Scientist,2,Single,3926,14894,7,Y,Yes,14,3,4,80,0,0,0,3,5,15,0,1
30,No,Travel_Rarely,578,Research & Development,21,3,Life Sciences,1,3277832,3,Male,99,3,3,Manager,4,Married,3330,18867,3,Y,No,11,4,1,80,0,0,2,3,9,0,1,7
18,Yes,Travel_Rarely,255,Research & Development,11,1,Other,1,6072212,3,Male,100,1,4,Sales Representative,4,Married,5311,5795,1,Y,No,12,3,3,80,1,7,0,3,5,6,1,0
24,No,Travel_Rarely,1059,Research & Development,15,3,Medical,1,8154398,4,Male,92,3,3,Laboratory Technician,4,Married,6747,5377,0,Y,No,13,3,3,80,1,3,6,3,13,2,0,8
38,No,Travel_Rarely,606,Research & Development,12,1,Marketing,1,4010805,1,Female,58,4,3,Research Director,4,Single,13748,4518,3,Y,No,22,3,1,80,1,17,3,3,4,6,1,0
21,Yes,Travel_Rarely,616,Research & Development,3,4,Marketing,1,667089,4,Male,93,1,2,Laboratory Technician,4,Married,2166,4201,6,Y,Yes,14,3,4,80,2,2,2,3,7,1,2,9
26,Yes,Travel_Frequently,1343,Research & Development,5,3,Marketing,1,4039398,4,Male,39,3,1,Laboratory Technician,4,Single,5908,8054,3,Y,No,13,3,2,80,1,11,3,3,10,2,5,7
21,Yes,Non-Travel,725,Research & Development,4,4,Medical,1,4416478,4,Female,69,3,2,Healthcare Representative,3,Married,2647,20550,5,Y,Yes,19,4,3,80,0,0,3,3,2,2,2,3
42,Yes,Travel_Frequently,381,Research & Development,3,3,Technical Degree,1,7189519,4,Male,95,3,1,Healthcare Representative,4,Divorced,2808,5821,1,Y,No,16,4,4,80,3,2,6,3,7,1,15,3
21,No,Travel_Rarely,1155,Research & Development,3,3,Marketing,1,9648843,2,Male,89,3,1,Sales Executive,4,Single,16205,18371,2,Y,No,16,3,4,80,0,6,2,1,9,2,1,3
45,No,Travel_Rarely,433,Sales,14,2,Life Sciences,1,3149482,4,Male,90,3,2,Research Scientist,2,Divorced,5581,4464,1,Y,No,24,4,4,80,1,0,3,2,17,2,2,2
23,No,Travel_Rarely,487,Research & Development,10,3,Marketing,1,9343392,3,Male,55,3,2,Laboratory Technician,3,Divorced,12770,20599,2,Y,No,18,3,2,80,0,0,2,3,5,0,1,1
50,No,Travel_Frequently,1044,Research & Development,24,4,Marketing,1,4250203,1,Male,73,3,1,Healthcare Representative,3,Married,2865,7735,2,Y,No,24,3,4,80,0,5,3,3,7,1,0,2
18,No,Travel_Rarely,952,Research & Development,5,3,Technical Degree,1,10552246,4,Male,83,3,1,Manufacturing Director,1,Married,13041,2094,2,Y,Yes,11,3,1,80,1,0,0,3,9,6,1,0
22,Yes,Travel_Rarely,200,Research & Development,29,3,Medical,1,13004067,2,Male,57,3,1,Manager,4,Married,2354,24913,4,Y,No,11,4,3,80,1,3,5,1,8,3,1,0
28,No,Travel_Rarely,1499,Research & Development,10,3,Other,1,1593979,4,Male,100,3,2,Laboratory Technician,2,Single,14139,13262,6,Y,No,21,3,4,80,3,8,2,1,11,5,1,8
24,No,Travel_Frequently,1174,Sales,14,2,Life Sciences,1,10667802,1,Female,35,3,2,Laboratory Technician,4,Single,3510,15393,9,Y,No,11,3,2,80,0,9,2,3,3,7,1,7
18,No,Travel_Rarely,703,Sales,13,4,Marketing,1,16311995,3,Male,97,3,2,Sales Executive,3,Married,1862,10195,1,Y,No,19,3,3,80,0,3,2,3,9,5,1,7
37,No,Travel_Rarely,385,Research & Development,12,3,Medical,1,6439440,2,Male,80,1,3,Manager,1,Single,3747,18361,4,Y,No,11,3,4,80,1,11,2,3,21,2,1,5
18,No,Travel_Rarely,240,Research & Development,29,3,Life Sciences,1,2017284,2,Female,56,3,2,Manager,3,Married,14349,2094,6,Y,No,11,3,4,80,3,8,2,3,14,0,9,0
25,No,Travel_Frequently,1417,Sales,3,1,Medical,1,10442656,1,Female,70,4,1,Sales Executive,4,Divorced,5115,10228,3,Y,No,18,4,4,80,0,7,2,3,8,4,0,1
25,No,Travel_Rarely,306,Research & Development,4,4,Medical,1,14871507,1,Female,81,3,5,Research Scientist,4,Married,18142,15521,0,Y,No,23,3,3,80,1,5,2,3,8,7,1,1
24,No,Travel_Frequently,1357,Research & Development,2,4,Life Sciences,1,1659034,1,Male,81,4,2,Research Scientist,1,Married,2450,2094,7,Y,Yes,12,3,3,80,0,7,3,3,1,3,1,6
19,No,Travel_Rarely,356,Research & Development,12,4,Technical Degree,1,8193355,3,Female,83,3,1,Sales Executive,3,Single,2949,5947,3,Y,No,22,3,4,80,0,5,2,2,9,2,1,3
25,No,Travel_Rarely,425,Research & Development,15,3,Life Sciences,1,4087114,4,Male,77,2,2,Sales Representative,3,Married,8661,22491,6,Y,No,17,3,4,80,1,1,2,3,17,5,1,8
25,No,Travel_Frequently,1349,Research & Development,9,3,Life Sciences,1,6297197,4,Male,62,4,1,Research Scientist,1,Single,4733,3849,1,Y,No,12,4,4,80,2,1,3,4,6,6,0,10
35,No,Travel_Rarely,336,Research & Development,29,1,Medical,1,9198682,1,Male,50,3,2,Laboratory Technician,3,Single,5889,3333,1,Y,No,15,3,3,80,1,4,2,3,3,1,1,8
30,No,Travel_Frequently,1499,Research & Development,4,3,Medical,1,8206309,1,Female,85,2,1,Laboratory Technician,3,Divorced,2050,14260,2,Y,Yes,21,3,1,80,1,7,0,3,8,6,14,2
27,Yes,Travel_Rarely,718,Research & Development,10,4,Technical Degree,1,4087323,4,Male,79,1,1,Human Resources,1,Married,3666,9195,3,Y,No,20,4,2,80,0,0,3,3,6,15,1,2
44,No,Travel_Rarely,850,Research & Development,24,3,Other,1,13887995,4,Male,49,3,2,Manager,4,Single,7220,6083,3,Y,Yes,15,3,4,80,0,3,2,3,13,4,5,6
41,No,Travel_Rarely,1499,Research & Development,3,3,Technical Degree,1,12277548,4,Female,84,3,2,Laboratory Technician,4,Married,1221,10259,4,Y,No,11,3,1,80,1,13,2,1,14,7,1,8
49,No,Travel_Frequently,1268,Research & Development,4,3,Technical Degree,1,3501261,1,Female,90,2,5,Research Scientist,3,Divorced,2337,2094,7,Y,No,21,3,1,80,0,0,2,3,13,0,2,4
18,No,Travel_Rarely,920,Sales,2,3,Life Sciences,1,4729356,4,Male,82,4,3,Sales Executive,1,Married,3222,2094,3,Y,No,21,3,4,80,0,0,3,3,8,6,3,7
45,No,Travel_Rarely,1364,Sales,28,3,Life Sciences,1,14723555,2,Male,80,3,3,Manager,2,Single,2763,4349,0,Y,No,20,3,4,80,1,1,2,3,7,7,1,1
31,No,Travel_Rarely,657,Research & Development,4,1,Other,1,5125308,2,Female,85,4,1,Human Resources,2,Married,3210,4511,4,Y,No,13,3,3,80,0,19,3,3,9,1,1,0
22,No,Travel_Rarely,416,Research & Development,11,3,Medical,1,9643299,2,Female,100,2,2,Manufacturing Director,2,Divorced,2363,4625,0,Y,No,16,3,3,80,2,0,3,3,8,6,5,6
42,No,Non-Travel,1373,Research & Development,29,3,Other,1,7402961,4,Female,83,4,3,Sales Executive,4,Divorced,2606,4199,1,Y,No,13,3,2,80,3,4,2,3,9,4,1,1
48,Yes,Travel_Rarely,989,Sales,4,2,Medical,1,3956994,3,Female,51,3,2,Manufacturing Director,2,Divorced,8355,19391,2,Y,No,14,3,1,80,2,5,6,3,8,10,1,2
18,No,Travel_Rarely,447,Sales,5,4,Other,1,14852471,2,Female,51,2,2,Laboratory Technician,1,Divorced,6795,19415,0,Y,No,17,3,4,80,0,0,3,3,8,1,1,9
21,No,Travel_Rarely,527,Research & Development,12,3,Marketing,1,11696903,2,Male,74,2,2,Research Scientist,4,Married,1519,6659,0,Y,Yes,14,3,4,80,1,0,2,2,40,1,9,10
39,No,Travel_Rarely,1499,Human Resources,24,3,Medical,1,1404993,4,Male,86,3,3,Sales Executive,2,Single,3589,16332,5,Y,No,14,3,3,80,0,5,2,2,16,3,1,11
29,No,Travel_Frequently,102,Research & Development,13,5,Marketing,1,7501461,1,Male,92,2,2,Sales Executive,3,Married,2196,15864,5,Y,No,11,3,4,80,0,0,2,3,8,1,0,1
35,No,Travel_Frequently,891,Research & Development,11,3,Life Sciences,1,11590648,3,Male,66,3,1,Manager,1,Married,1915,22838,0,Y,No,13,4,3,80,1,0,3,2,7,6,1,8
40,No,Travel_Rarely,482,Research & Development,9,2,Life Sciences,1,4577541,3,Male,71,1,3,Healthcare Representative,1,Single,3960,18568,1,Y,No,18,3,1,80,1,2,6,3,9,3,0,6
18,No,Travel_Frequently,1330,Sales,4,3,Life Sciences,1,790760,4,Male,44,3,1,Sales Executive,3,Married,3496,4929,5,Y,No,12,3,4,80,1,0,1,3,6,0,5,7
39,Yes,Travel_Rarely,932,Sales,8,3,Life Sciences,1,3525918,1,Male,52,3,3,Laboratory Technician,1,Married,2802,16304,9,Y,Yes,13,3,2,80,0,2,2,3,7,3,1,8
18,No,Non-Travel,1021,Sales,18,3,Life Sciences,1,15932087,1,Male,56,2,1,Laboratory Technician,4,Single,2555,7095,4,Y,No,17,3,3,80,1,0,1,2,13,5,15,0
24,No,Travel_Rarely,124,Research & Development,26,3,Marketing,1,7712981,3,Male,56,4,1,Manager,3,Married,2367,10921,2,Y,No,11,3,3,80,1,20,1,3,4,3,4,2
18,Yes,Travel_Rarely,776,Human Resources,2,3,Marketing,1,10621631,4,Male,100,2,4,Laboratory Technician,2,Married,5737,9331,1,Y,No,13,4,1,80,0,0,3,3,11,2,1,7
34,No,Travel_Rarely,788,Research & Development,22,3,Medical,1,4771682,4,Male,96,4,1,Manufacturing Director,3,Married,2468,11666,3,Y,Yes,11,4,1,80,0,0,3,1,30,2,5,0
41,No,Travel_Rarely,1062,Research & Development,4,4,Marketing,1,5083481,1,Male,48,2,1,Laboratory Technician,3,Married,3303,2094,1,Y,No,14,3,1,80,0,0,3,3,5,0,1,9
35,No,Travel_Rarely,623,Sales,2,3,Technical Degree,1,12548238,3,Male,76,3,2,Research Scientist,1,Divorced,12984,2094,0,Y,No,12,3,4,80,3,0,2,3,10,2,1,8
21,No,Travel_Rarely,102,Research & Development,14,2,Life Sciences,1,1905653,1,Male,89,3,3,Sales Representative,1,Single,4308,10712,1,Y,Yes,19,3,4,80,1,4,6,1,3,3,1,5
53,No,Travel_Rarely,272,Human Resources,23,4,Marketing,1,4235714,1,Female,72,2,1,Laboratory Technician,3,Divorced,3873,7945,4,Y,No,11,4,4,80,0,11,2,3,10,0,4,2
24,No,Travel_Rarely,633,Sales,10,2,Medical,1,9848672,3,Male,45,3,1,Manager,4,Married,1924,2094,0,Y,No,11,3,3,80,1,0,5,3,11,4,1,7
56,No,Travel_Rarely,867,Research & Development,20,3,Medical,1,8310602,3,Female,48,3,3,Sales Executive,3,Married,10269,5243,1,Y,No,16,3,2,80,2,5,3,1,2,2,1,6
40,No,Travel_Rarely,735,Research & Development,29,3,Medical,1,1778633,3,Male,59,3,5,Laboratory Technician,1,Divorced,2180,17866,6,Y,Yes,15,4,4,80,1,5,4,1,9,4,1,0
35,No,Travel_Rarely,509,Research & Development,24,1,Life Sciences,1,3796852,1,Male,87,3,2,Laboratory Technician,2,Single,2740,7806,0,Y,Yes,11,3,4,80,1,1,3,3,7,3,0,8
28,No,Travel_Frequently,603,Research & Development,4,3,Marketing,1,7163924,1,Male,49,3,3,Research Scientist,4,Divorced,2193,22443,2,Y,No,11,4,4,80,2,10,2,4,11,8,1,0
28,No,Travel_Rarely,588,Research & Development,4,3,Life Sciences,1,5478014,3,Female,42,3,1,Laboratory Technician,1,Married,1826,19288,1,Y,Yes,11,3,1,80,0,0,2,2,8,7,1,2
33,No,Travel_Rarely,1372,Research & Development,5,3,Life Sciences,1,3112019,3,Male,96,3,2,Manager,3,Married,2549,11478,3,Y,No,12,4,1,80,1,4,1,3,13,0,1,14
39,No,Travel_Rarely,511,Research & Development,4,1,Life Sciences,1,9774475,3,Female,78,2,2,Laboratory Technician,1,Single,2698,10561,1,Y,No,11,3,2,80,0,1,2,3,27,0,0,7
23,No,Travel_Rarely,1396,Research & Development,13,5,Life Sciences,1,14569270,2,Female,46,2,2,Manager,1,Married,14929,18383,4,Y,No,22,3,4,80,1,7,3,4,9,6,1,1
18,No,Non-Travel,204,Research & Development,29,2,Medical,1,12500880,3,Male,100,3,2,Laboratory Technician,4,Single,1193,2094,0,Y,No,12,3,2,80,0,2,2,3,12,6,2,1
40,No,Travel_Rarely,352,Research & Development,29,3,Life Sciences,1,10686596,1,Male,83,3,2,Laboratory Technician,4,Single,2368,10509,1,Y,No,22,3,2,80,0,2,3,3,3,7,1,7
24,No,Travel_Frequently,300,Research & Development,12,3,Life Sciences,1,1088988,2,Female,72,2,1,Sales Executive,4,Married,3664,4756,2,Y,No,13,3,2,80,1,0,2,3,8,2,1,7
56,No,Travel_Rarely,786,Human Resources,7,4,Medical,1,12628978,2,Male,49,3,2,Sales Executive,4,Divorced,3266,5814,6,Y,No,22,3,4,80,0,0,3,3,10,5,2,7
41,No,Travel_Rarely,1014,Research & Development,22,4,Medical,1,10389718,2,Male,81,3,1,Manufacturing Director,4,Married,6638,9308,1,Y,No,17,3,1,80,1,0,2,3,3,1,7,3
18,No,Travel_Rarely,1499,Research & Development,20,1,Medical,1,12985645,2,Male,100,1,1,Research Scientist,3,Divorced,7644,8605,3,Y,No,13,3,4,80,0,0,3,3,9,0,3,9
28,No,Travel_Rarely,1088,Research & Development,4,3,Life Sciences,1,12132074,1,Female,93,3,3,Laboratory Technician,2,Married,3925,2094,8,Y,No,16,3,1,80,1,10,3,3,10,0,0,2
18,No,Non-Travel,1223,Research & Development,2,4,Life Sciences,1,502622,3,Male,81,3,2,Sales Executive,1,Single,2206,26571,3,Y,No,11,4,3,80,2,7,3,3,6,6,1,4
40,No,Travel_Frequently,1130,Research & Development,4,2,Life Sciences,1,12985393,3,Female,69,4,3,Sales Executive,2,Divorced,3731,2687,3,Y,No,25,3,1,80,1,7,4,3,7,2,2,9
21,No,Travel_Rarely,755,Research & Development,22,1,Medical,1,16021472,1,Male,79,3,2,Research Scientist,4,Single,4001,2094,4,Y,No,13,4,3,80,0,0,2,2,7,4,0,4
33,No,Travel_Frequently,875,Sales,16,2,Medical,1,13890494,3,Female,50,2,1,Manager,4,Married,3045,21957,1,Y,No,14,3,2,80,1,0,2,3,8,0,0,2
44,Yes,Travel_Rarely,1078,Sales,4,4,Medical,1,15332443,2,Male,88,3,2,Research Scientist,2,Single,6443,9331,8,Y,No,12,3,1,80,0,16,3,3,7,4,2,2
37,No,Travel_Frequently,926,Sales,13,3,Marketing,1,7863790,4,Female,81,4,2,Sales Representative,1,Single,4202,2094,5,Y,No,12,3,4,80,0,2,4,3,9,6,2,8
48,Yes,Non-Travel,870,Research & Development,3,4,Medical,1,6297360,2,Female,57,3,2,Sales Executive,4,Single,3259,10530,0,Y,No,11,4,1,80,1,0,1,4,12,3,1,6
41,No,Travel_Rarely,102,Research & Development,14,3,Life Sciences,1,8778817,1,Male,75,3,4,Laboratory Technician,3,Married,7775,2525,6,Y,Yes,12,3,4,80,1,6,2,3,7,7,1,0
18,Yes,Travel_Rarely,507,Research & Development,21,2,Technical Degree,1,4652644,4,Male,90,3,2,Sales Executive,2,Married,2284,22983,1,Y,No,12,3,4,80,0,0,5,3,5,2,1,0
26,No,Non-Travel,1233,Research & Development,4,3,Medical,1,4885969,4,Female,42,3,1,Laboratory Technician,4,Single,3537,17903,0,Y,No,15,4,4,80,0,7,3,2,8,2,0,7
20,No,Travel_Rarely,447,Sales,3,4,Life Sciences,1,9697444,4,Female,89,1,1,Laboratory Technician,4,Married,2723,17397,1,Y,Yes,13,3,1,80,1,0,5,3,27,2,1,4
22,No,Travel_Rarely,545,Human Resources,1,3,Medical,1,2423746,1,Male,60,4,1,Laboratory Technician,3,Single,6476,5774,1,Y,No,12,3,2,80,1,8,3,3,7,6,2,6
34,No,Travel_Rarely,1081,Sales,13,3,Marketing,1,5454579,3,Female,46,3,2,Laboratory Technician,4,Married,3165,26573,6,Y,No,12,3,3,80,1,2,5,3,6,5,0,8
40,Yes,Travel_Rarely,1499,Research & Development,14,3,Medical,1,14103978,2,Female,60,3,1,Healthcare Representative,3,Single,2561,10754,1,Y,No,11,3,4,80,1,19,3,3,7,2,1,4
46,Yes,Travel_Rarely,470,Research & Development,23,5,Life Sciences,1,2738376,3,Male,77,3,5,Sales Executive,3,Married,2943,9721,1,Y,No,14,3,1,80,1,4,2,4,11,2,2,0
37,No,Travel_Rarely,1266,Research & Development,20,4,Life Sciences,1,13702702,4,Female,50,2,2,Healthcare Representative,1,Married,9463,4848,1,Y,No,25,4,4,80,1,7,0,3,11,6,0,6
54,Yes,Travel_Frequently,1244,Sales,28,4,Medical,1,11938777,1,Male,100,3,1,Research Scientist,2,Married,19999,22510,2,Y,No,12,4,1,80,0,3,3,3,9,2,0,6
40,No,Travel_Rarely,1196,Research & Development,29,2,Technical Degree,1,11796562,1,Female,99,3,2,Sales Executive,1,Married,3838,11487,3,Y,No,24,3,2,80,1,1,0,3,8,8,1,1
18,Yes,Travel_Rarely,1057,Human Resources,6,4,Technical Degree,1,11042630,2,Male,74,3,1,Laboratory Technician,2,Married,6892,7399,1,Y,Yes,14,3,2,80,0,0,3,2,10,6,1,1
29,No,Travel_Rarely,1476,Sales,24,2,Life Sciences,1,1991534,3,Male,81,3,1,Sales Executive,2,Married,2290,2423,5,Y,No,11,3,3,80,2,33,2,3,4,7,10,8
51,No,Travel_Rarely,120,Sales,29,1,Technical Degree,1,6124782,1,Female,30,3,1,Laboratory Technician,4,Divorced,3052,2094,4,Y,Yes,19,3,4,80,1,24,2,3,3,2,1,8
18,No,Travel_Rarely,1056,Research & Development,4,4,Life Sciences,1,16044409,3,Male,100,3,1,Research Scientist,3,Married,2532,11960,1,Y,No,18,3,1,80,1,6,1,3,11,7,0,6
34,No,Travel_Rarely,699,Sales,2,3,Medical,1,11454137,4,Male,51,3,5,Research Scientist,3,Divorced,3197,2703,5,Y,No,14,3,3,80,1,2,3,2,9,2,1,8
26,Yes,Travel_Rarely,1410,Sales,24,4,Marketing,1,106062,3,Female,48,3,2,Research Director,3,Single,2235,2791,8,Y,No,15,3,4,80,1,18,3,2,13,7,5,0
27,No,Travel_Rarely,1081,Sales,14,3,Life Sciences,1,16137619,4,Male,61,2,1,Manufacturing Director,3,Divorced,3492,3080,9,Y,No,15,3,1,80,2,0,3,3,5,2,0,0
58,No,Non-Travel,747,Research & Development,8,2,Medical,1,9788860,2,Male,36,3,1,Sales Executive,3,Married,8359,2094,1,Y,No,14,3,4,80,1,6,2,4,6,2,5,2
18,No,Travel_Rarely,1138,Research & Development,29,2,Medical,1,15207148,4,Male,81,2,1,Manufacturing Director,2,Single,3651,10755,9,Y,No,13,3,3,80,1,0,2,2,40,0,0,5
37,No,Travel_Frequently,1499,Sales,23,1,Medical,1,16596553,3,Female,80,3,2,Laboratory Technician,4,Divorced,17573,5986,1,Y,No,18,3,4,80,0,2,5,3,8,5,1,2
41,No,Travel_Rarely,650,Research & Development,4,1,Life Sciences,1,16764293,1,Male,59,2,3,Research Scientist,2,Single,1009,9223,8,Y,No,20,4,4,80,0,9,2,3,13,3,2,8
53,No,Travel_Rarely,540,Sales,20,2,Life Sciences,1,4456552,1,Male,99,3,2,Healthcare Representative,1,Divorced,2884,18707,1,Y,No,16,3,3,80,1,0,5,3,8,2,1,13
31,No,Travel_Rarely,1301,Research & Development,27,5,Life Sciences,1,11481858,1,Female,68,3,3,Research Scientist,1,Married,3561,2553,7,Y,Yes,12,3,3,80,3,0,1,3,7,5,1,0
21,No,Travel_Rarely,960,Sales,12,1,Medical,1,11223121,3,Female,45,3,2,Research Scientist,2,Divorced,2954,6892,3,Y,Yes,16,3,3,80,1,7,3,3,13,3,1,9
32,No,Travel_Frequently,376,Research & Development,6,3,Life Sciences,1,13688275,3,Male,76,4,1,Research Scientist,3,Married,1832,13024,8,Y,Yes,17,3,1,80,1,6,3,3,8,1,1,0
19,No,Travel_Rarely,964,Sales,19,1,Life Sciences,1,5878543,4,Male,100,3,3,Sales Representative,4,Divorced,2258,4092,2,Y,No,19,4,3,80,1,9,3,3,10,6,1,2
21,No,Travel_Rarely,898,Research & Development,4,4,Medical,1,3442738,2,Female,65,3,2,Sales Executive,2,Divorced,9597,4466,1,Y,No,14,4,4,80,0,17,2,3,4,0,1,9
26,No,Travel_Rarely,749,Human Resources,22,3,Other,1,14652392,3,Female,60,3,1,Sales Representative,2,Married,2947,2094,4,Y,No,11,3,4,80,1,0,5,3,13,2,1,3
22,No,Travel_Rarely,1042,Research & Development,22,4,Life Sciences,1,15998430,2,Male,86,3,4,Laboratory Technician,2,Single,3746,21537,6,Y,No,16,3,3,80,1,15,3,3,5,4,1,8
30,No,Travel_Rarely,259,Research & Development,5,1,Medical,1,6132837,3,Male,68,3,3,Sales Executive,2,Divorced,3324,12184,1,Y,No,19,3,1,80,0,0,2,3,5,2,0,2
18,No,Travel_Rarely,511,Research & Development,4,4,Other,1,16553344,3,Female,75,3,1,Research Scientist,1,Married,2645,2094,1,Y,Yes,11,3,3,80,0,7,3,2,10,9,1,7
26,No,Travel_Rarely,859,Research & Development,15,3,Medical,1,5866864,2,Female,47,4,2,Sales Executive,3,Divorced,5022,13640,8,Y,No,11,3,2,80,0,1,2,3,13,7,1,9
43,No,Travel_Rarely,1499,Research & Development,21,3,Medical,1,3308787,4,Male,48,2,1,Research Director,1,Married,11598,18038,2,Y,Yes,18,3,4,80,1,9,4,3,23,0,2,9
20,No,Travel_Rarely,103,Research & Development,11,1,Life Sciences,1,13328147,4,Male,44,2,1,Laboratory Technician,1,Divorced,1726,18109,8,Y,Yes,12,3,3,80,2,3,5,3,3,3,15,5
18,No,Non-Travel,1355,Research & Development,15,4,Life Sciences,1,8077895,2,Male,100,3,1,Research Scientist,3,Single,13263,19195,0,Y,Yes,11,3,2,80,2,0,3,3,7,2,1,0
60,No,Non-Travel,880,Sales,2,1,Medical,1,14389897,3,Female,40,3,3,Healthcare Representative,2,Married,3901,24399,9,Y,No,12,3,3,80,3,15,2,1,7,0,2,4
18,No,Travel_Rarely,839,Research & Development,12,3,Life Sciences,1,3280795,3,Male,98,3,4,Human Resources,3,Married,6453,19931,9,Y,Yes,17,3,3,80,1,0,6,3,13,6,15,6
37,No,Travel_Rarely,623,Research & Development,29,4,Life Sciences,1,6245130,4,Female,54,3,1,Manager,3,Married,16553,2094,3,Y,No,25,4,3,80,1,2,3,3,12,5,0,7
38,No,Non-Travel,316,Research & Development,6,3,Medical,1,15422389,4,Male,89,2,2,Sales Executive,2,Married,5207,9280,6,Y,No,14,3,4,80,1,0,3,3,12,1,2,0
29,Yes,Travel_Rarely,1499,Research & Development,4,3,Life Sciences,1,11988598,3,Male,71,3,1,Research Director,4,Single,3903,23281,0,Y,No,18,3,3,80,0,0,3,3,9,10,0,5
40,No,Travel_Rarely,322,Research & Development,11,3,Medical,1,12951952,4,Female,55,3,2,Research Scientist,2,Single,2924,5804,8,Y,No,20,3,4,80,0,0,2,4,3,0,1,10
44,No,Travel_Rarely,986,Research & Development,5,3,Medical,1,6545821,1,Female,68,3,2,Manufacturing Director,4,Divorced,1205,7127,9,Y,No,14,4,3,80,1,6,2,3,10,4,1,0
21,No,Travel_Rarely,1407,Research & Development,13,3,Other,1,13443356,1,Male,35,4,1,Manufacturing Director,2,Married,3817,4468,4,Y,No,22,3,4,80,1,4,2,2,4,4,2,1
43,No,Travel_Rarely,898,Sales,29,4,Life Sciences,1,12307811,2,Male,55,3,2,Research Scientist,1,Divorced,3364,2094,3,Y,Yes,14,3,4,80,1,0,2,3,18,6,2,1
28,No,Travel_Rarely,1004,Research & Development,29,3,Medical,1,10358963,3,Female,82,2,1,Healthcare Representative,2,Divorced,3992,3340,8,Y,No,17,3,3,80,3,2,5,3,4,6,1,9
21,No,Travel_Rarely,1104,Sales,29,3,Marketing,1,67602,4,Female,83,1,3,Laboratory Technician,4,Divorced,2371,2094,3,Y,No,19,3,4,80,1,0,2,2,8,0,2,0
33,No,Travel_Rarely,1295,Research & Development,21,4,Medical,1,16337182,4,Female,81,3,3,Sales Executive,1,Married,9822,2094,2,Y,No,17,3,3,80,1,0,3,4,9,1,5,0
