job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
Business Analyst,MNC,E-commerce,UK,Remote,Entry,9,PhD,0,0,0,0,1,127736,6,2021,Medium,2
AI Engineer,Startup,Healthcare,USA,Hybrid,Entry,13,PhD,1,0,1,0,0,95539,12,2026,High,1
Machine Learning Engineer,Startup,E-commerce,Germany,Onsite,Senior,1,Bachelor,1,1,0,1,0,86584,5,2026,Low,7
Data Analyst,Enterprise,Healthcare,UK,Remote,Senior,2,Bachelor,0,1,1,0,1,110064,7,2020,High,7
Machine Learning Engineer,MNC,Finance,Germany,Hybrid,Entry,14,Master,0,1,0,0,1,109023,12,2020,High,2
Data Analyst,Medium,E-commerce,Germany,Remote,Mid,12,PhD,1,0,1,1,0,140585,1,2023,Medium,4
AI Engineer,MNC,Education,USA,Remote,Mid,8,Master,0,0,1,0,1,71210,2,2022,High,2
Machine Learning Engineer,Startup,Healthcare,USA,Remote,Senior,5,Bachelor,1,0,1,0,0,142689,7,2026,Low,9
Data Scientist,MNC,Healthcare,Singapore,Remote,Entry,10,PhD,1,1,1,1,1,115561,4,2024,Medium,9
Data Scientist,Medium,Retail,Singapore,Onsite,Mid,5,Master,0,0,0,0,1,107049,3,2022,High,6
Business Analyst,Startup,Retail,Germany,Hybrid,Senior,2,Bachelor,0,0,1,1,1,110174,2,2021,Medium,6
Machine Learning Engineer,MNC,Finance,Singapore,Remote,Entry,14,Master,0,0,1,0,1,181803,11,2026,Medium,2
Machine Learning Engineer,Startup,Technology,Australia,Onsite,Senior,14,PhD,0,1,1,0,1,108542,11,2026,Medium,4
Data Scientist,Medium,Healthcare,Singapore,Hybrid,Senior,2,Master,1,1,1,0,1,94928,11,2023,Medium,1
Data Engineer,Enterprise,Technology,India,Onsite,Mid,1,Bachelor,1,0,1,0,1,98064,3,2026,High,7
Data Analyst,Enterprise,Education,USA,Remote,Senior,7,Bachelor,1,0,1,1,0,126501,12,2020,Low,9
Machine Learning Engineer,Startup,Healthcare,Singapore,Onsite,Mid,3,Master,1,0,0,1,1,45083,12,2021,High,3
Data Engineer,MNC,Education,USA,Remote,Mid,1,Bachelor,0,0,1,1,0,158813,2,2021,Low,2
Data Scientist,Enterprise,Education,Germany,Onsite,Senior,14,Bachelor,1,0,1,1,1,123936,11,2025,High,8
Data Engineer,MNC,Education,Canada,Remote,Senior,7,PhD,0,1,1,1,0,94985,12,2025,High,3
Machine Learning Engineer,Enterprise,Retail,Singapore,Remote,Senior,14,PhD,0,1,1,1,1,154324,1,2026,High,8
AI Engineer,MNC,Education,Germany,Remote,Entry,14,Bachelor,0,1,0,0,0,119257,9,2025,High,9
AI Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,11,PhD,1,0,1,0,1,114123,8,2025,High,9
AI Engineer,MNC,E-commerce,Singapore,Remote,Senior,12,PhD,0,0,0,0,1,120731,8,2023,High,8
Business Analyst,Medium,Education,Canada,Onsite,Mid,12,PhD,1,1,1,0,1,127453,10,2026,Low,6
Data Analyst,Enterprise,Retail,USA,Hybrid,Entry,7,Master,1,1,0,0,0,51563,11,2024,Medium,3
AI Engineer,MNC,Education,Canada,Onsite,Entry,2,Bachelor,1,1,0,1,1,135466,1,2023,High,2
AI Engineer,Startup,Technology,Singapore,Hybrid,Mid,8,PhD,1,1,0,0,1,59880,10,2026,High,8
Machine Learning Engineer,MNC,Education,Germany,Remote,Mid,14,PhD,1,0,1,1,0,128416,10,2026,High,1
Data Engineer,Medium,Retail,Singapore,Onsite,Entry,8,PhD,0,1,1,1,0,105451,9,2024,High,7
Data Analyst,MNC,E-commerce,Germany,Remote,Entry,1,PhD,1,1,1,0,0,74079,3,2022,High,5
Machine Learning Engineer,Enterprise,Technology,Canada,Hybrid,Entry,0,PhD,0,1,0,0,1,125695,11,2022,Low,3
Data Engineer,Medium,Technology,Singapore,Onsite,Entry,2,Bachelor,1,1,0,1,0,130409,10,2022,Low,8
Data Scientist,Startup,Finance,Canada,Hybrid,Senior,2,PhD,0,1,0,1,1,79701,2,2020,Low,7
Data Scientist,Enterprise,Retail,Germany,Onsite,Mid,8,PhD,1,0,0,0,0,159369,8,2021,High,8
Data Engineer,Startup,Technology,Australia,Onsite,Mid,14,PhD,0,1,1,0,0,74019,11,2020,High,7
AI Engineer,MNC,Finance,India,Onsite,Mid,13,PhD,0,0,1,0,1,124789,2,2023,Low,8
Data Analyst,Startup,Retail,UK,Onsite,Mid,14,Master,0,1,0,1,1,68445,8,2022,Medium,9
AI Engineer,MNC,Education,Australia,Hybrid,Senior,7,Master,1,1,1,0,0,100542,10,2026,High,4
Machine Learning Engineer,Medium,Education,UK,Hybrid,Mid,9,Master,1,0,0,1,1,107734,8,2022,Medium,8
Business Analyst,Enterprise,Healthcare,Canada,Hybrid,Entry,10,Master,0,0,1,0,1,141352,6,2024,High,6
Data Analyst,Startup,Education,UK,Onsite,Mid,13,PhD,0,1,1,1,1,100389,9,2020,Medium,4
Data Analyst,Medium,E-commerce,India,Remote,Mid,11,Bachelor,0,0,1,1,1,113967,6,2021,Low,4
Machine Learning Engineer,MNC,Retail,USA,Onsite,Mid,9,Bachelor,1,1,0,1,1,189214,9,2024,Low,7
Data Analyst,MNC,Healthcare,Canada,Hybrid,Mid,7,Bachelor,0,0,1,0,1,124487,12,2026,Low,4
Data Engineer,Medium,Education,Canada,Onsite,Senior,0,PhD,1,1,0,1,0,110333,3,2024,Low,9
Data Engineer,Enterprise,Finance,USA,Remote,Entry,12,Bachelor,0,0,1,1,1,117623,6,2021,High,3
Data Scientist,MNC,Healthcare,Singapore,Hybrid,Senior,7,Bachelor,0,0,0,1,1,153967,10,2025,High,5
AI Engineer,Startup,Retail,UK,Onsite,Mid,7,Master,1,0,0,0,0,100637,9,2024,Low,9
Machine Learning Engineer,MNC,E-commerce,Singapore,Hybrid,Entry,14,PhD,0,1,1,0,0,81308,12,2024,Medium,7
AI Engineer,MNC,Retail,Canada,Onsite,Entry,10,PhD,1,0,1,0,0,146631,12,2020,Low,8
Data Scientist,Enterprise,Education,Singapore,Hybrid,Entry,12,PhD,0,0,1,1,1,116056,2,2022,Low,1
Data Scientist,Startup,Retail,Germany,Remote,Mid,13,Master,0,1,1,1,1,84795,1,2022,Medium,9
Data Scientist,Startup,E-commerce,UK,Hybrid,Entry,8,PhD,0,1,0,0,1,109723,7,2024,High,9
Machine Learning Engineer,Medium,E-commerce,USA,Remote,Mid,12,Master,0,1,1,0,1,112437,1,2025,Low,8
Machine Learning Engineer,Enterprise,Retail,USA,Remote,Mid,5,Bachelor,1,1,1,1,0,144122,6,2024,High,6
Data Engineer,Startup,E-commerce,Singapore,Hybrid,Mid,6,PhD,0,1,0,0,1,156771,2,2023,High,6
Data Scientist,MNC,Finance,Germany,Hybrid,Entry,10,Bachelor,0,1,0,1,0,163937,3,2024,Low,6
Data Analyst,Startup,E-commerce,Canada,Onsite,Mid,14,PhD,0,1,1,1,0,97782,6,2026,Medium,2
Machine Learning Engineer,Medium,Retail,UK,Remote,Entry,2,PhD,1,0,1,1,1,160521,6,2025,Medium,3
Data Scientist,MNC,Retail,India,Hybrid,Senior,12,Master,1,0,1,1,0,105682,12,2026,High,5
Business Analyst,Startup,Retail,Germany,Hybrid,Entry,0,Bachelor,0,1,1,1,0,116340,6,2020,Medium,6
Machine Learning Engineer,MNC,Education,Singapore,Hybrid,Mid,11,Master,1,1,1,0,1,100960,3,2021,Low,6
Business Analyst,MNC,Retail,USA,Remote,Entry,12,Master,0,0,0,1,1,105544,11,2022,Medium,8
Machine Learning Engineer,Enterprise,Finance,Singapore,Onsite,Entry,14,Bachelor,0,0,0,1,0,131037,1,2022,High,6
Business Analyst,Enterprise,E-commerce,UK,Onsite,Entry,5,Bachelor,0,0,1,1,0,112085,7,2023,Low,1
Data Scientist,Startup,Finance,India,Remote,Senior,2,PhD,1,0,1,1,0,140624,12,2020,Medium,7
Data Analyst,Medium,Education,UK,Remote,Entry,13,Bachelor,1,0,0,1,1,141561,11,2025,High,7
Business Analyst,MNC,Technology,Germany,Hybrid,Senior,2,PhD,1,1,1,0,0,48282,11,2026,Medium,1
Machine Learning Engineer,Medium,Finance,India,Hybrid,Mid,9,Bachelor,1,0,1,0,0,171660,1,2024,Low,9
Data Scientist,MNC,Healthcare,Australia,Hybrid,Mid,12,Master,1,1,0,0,1,103525,6,2021,High,8
Data Scientist,MNC,E-commerce,Australia,Hybrid,Senior,11,Bachelor,1,0,0,0,1,121464,3,2024,Medium,5
Data Analyst,Medium,Healthcare,Singapore,Remote,Senior,11,Bachelor,0,0,1,1,0,157024,7,2020,Medium,4
Data Analyst,MNC,Finance,USA,Onsite,Mid,7,Master,0,1,1,0,0,146843,8,2023,Medium,8
Data Analyst,MNC,Finance,India,Onsite,Senior,11,Master,1,0,1,1,0,116233,4,2022,High,3
Data Analyst,Medium,Retail,Singapore,Remote,Senior,10,Master,0,0,0,1,1,105144,12,2026,Medium,3
Data Engineer,MNC,Retail,Singapore,Onsite,Senior,14,PhD,1,1,0,1,1,88009,8,2021,Low,8
Data Analyst,Enterprise,Healthcare,Singapore,Onsite,Entry,0,Bachelor,0,0,1,0,0,140895,8,2025,Low,7
AI Engineer,Startup,Finance,UK,Remote,Entry,13,Master,1,0,1,0,1,159359,9,2022,High,2
Machine Learning Engineer,Medium,Technology,India,Remote,Mid,7,PhD,1,1,0,1,1,92302,1,2020,Medium,5
Machine Learning Engineer,Enterprise,E-commerce,Germany,Hybrid,Senior,3,Master,0,0,0,1,0,101029,7,2022,Low,4
Machine Learning Engineer,Medium,Retail,India,Remote,Mid,11,Master,1,0,1,1,1,191108,6,2021,High,7
Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,Mid,1,Master,0,0,1,0,0,110218,4,2025,High,4
Data Scientist,Startup,Technology,Canada,Remote,Mid,12,PhD,1,0,0,1,0,99366,9,2023,Low,2
Machine Learning Engineer,MNC,Healthcare,India,Onsite,Mid,2,Master,1,1,1,1,1,102077,2,2024,High,9
AI Engineer,Enterprise,Retail,India,Hybrid,Mid,9,Bachelor,1,0,0,0,1,76826,4,2021,Low,8
Business Analyst,Enterprise,Retail,UK,Onsite,Senior,14,PhD,1,0,0,1,1,94365,11,2026,Low,5
AI Engineer,Enterprise,Technology,India,Remote,Senior,2,PhD,1,1,1,1,1,151024,7,2023,High,9
Data Analyst,Startup,E-commerce,Germany,Remote,Senior,4,Master,1,1,1,1,0,85199,12,2020,Medium,1
Data Analyst,Medium,Healthcare,USA,Onsite,Entry,2,Bachelor,1,1,1,0,0,117220,9,2021,Medium,4
Business Analyst,Startup,Healthcare,USA,Onsite,Entry,14,PhD,0,0,0,0,1,118223,6,2022,High,5
Machine Learning Engineer,Medium,Finance,USA,Remote,Mid,1,Master,1,1,0,1,1,67297,11,2021,High,8
AI Engineer,Medium,Healthcare,Canada,Remote,Mid,8,Master,1,1,1,0,0,122570,12,2021,High,6
Data Scientist,MNC,Retail,India,Remote,Senior,11,Bachelor,0,1,1,1,1,81969,3,2020,High,9
Machine Learning Engineer,Enterprise,Education,UK,Remote,Senior,6,Bachelor,0,1,1,0,1,74996,8,2026,High,7
Machine Learning Engineer,Startup,Healthcare,Singapore,Onsite,Entry,8,Bachelor,0,0,1,0,0,117136,1,2020,High,9
Business Analyst,MNC,Healthcare,Germany,Hybrid,Senior,3,Bachelor,0,0,1,0,1,165970,1,2024,Low,7
Machine Learning Engineer,Medium,Education,Canada,Hybrid,Mid,12,Master,0,0,1,1,0,134915,9,2022,Medium,9
Data Analyst,Startup,Finance,Canada,Hybrid,Senior,10,Bachelor,0,0,1,1,0,204143,11,2022,Medium,9
Data Analyst,MNC,Healthcare,Australia,Onsite,Senior,7,Master,1,1,0,0,0,92557,10,2020,High,8
Business Analyst,MNC,Retail,UK,Onsite,Senior,10,Master,0,1,1,0,0,83114,9,2025,High,9
AI Engineer,MNC,Education,India,Onsite,Senior,6,Bachelor,0,1,0,1,1,105392,10,2022,Low,2
Data Analyst,Medium,Healthcare,UK,Remote,Senior,8,Master,0,1,1,1,1,108154,9,2025,High,8
Data Scientist,Startup,Education,Singapore,Hybrid,Mid,14,Master,1,1,0,1,1,72145,2,2026,High,6
Data Engineer,MNC,Education,Germany,Hybrid,Mid,14,Bachelor,0,0,1,0,1,143266,1,2025,High,7
Data Engineer,Startup,Retail,Canada,Hybrid,Senior,14,Bachelor,0,1,1,1,0,126671,7,2020,High,3
Data Engineer,Medium,Education,Canada,Hybrid,Entry,11,PhD,0,0,1,1,1,86934,11,2021,Medium,3
AI Engineer,Medium,Retail,UK,Remote,Senior,4,Bachelor,0,1,1,1,0,126674,10,2026,High,3
AI Engineer,Startup,Healthcare,India,Hybrid,Mid,13,Bachelor,1,0,1,0,0,81631,7,2020,Low,2
Machine Learning Engineer,Medium,Finance,UK,Hybrid,Entry,11,Bachelor,1,0,0,1,1,48216,9,2022,High,8
Data Engineer,Enterprise,Retail,Germany,Remote,Entry,6,Master,1,0,1,1,1,116683,9,2020,High,3
Data Engineer,Startup,Technology,UK,Hybrid,Senior,13,Master,0,1,1,0,1,124249,7,2026,High,2
Machine Learning Engineer,Enterprise,E-commerce,Australia,Hybrid,Mid,13,Bachelor,0,1,0,0,0,143525,9,2024,High,8
AI Engineer,MNC,Healthcare,USA,Hybrid,Senior,12,PhD,1,0,0,1,1,143738,2,2024,High,2
AI Engineer,MNC,Education,UK,Hybrid,Senior,9,Bachelor,1,0,1,0,1,123758,12,2024,High,1
Data Analyst,Enterprise,Healthcare,Singapore,Onsite,Senior,13,PhD,1,1,0,0,1,78701,11,2020,High,9
Data Engineer,Medium,Finance,USA,Onsite,Mid,3,Bachelor,1,1,1,1,1,140517,9,2026,Low,1
Business Analyst,MNC,Retail,UK,Remote,Mid,9,Bachelor,0,1,0,0,1,97476,1,2024,High,7
Business Analyst,Medium,Education,India,Onsite,Mid,8,Master,1,1,0,0,1,86441,9,2023,Medium,4
AI Engineer,MNC,Technology,UK,Onsite,Entry,11,Bachelor,0,1,1,1,1,75658,3,2024,High,9
Data Scientist,Startup,Healthcare,Canada,Remote,Mid,11,Bachelor,0,1,1,1,1,81812,9,2024,Low,6
Machine Learning Engineer,MNC,Finance,India,Remote,Mid,2,Master,1,1,0,0,1,69616,7,2020,High,7
Data Scientist,Enterprise,E-commerce,Canada,Onsite,Senior,14,PhD,1,0,0,0,1,143131,11,2021,Medium,6
Business Analyst,Enterprise,Retail,Canada,Hybrid,Entry,5,Master,0,1,0,0,0,146613,1,2021,Low,8
Data Analyst,Medium,Education,India,Remote,Mid,11,Bachelor,0,1,0,1,1,135260,1,2022,High,4
Machine Learning Engineer,Startup,Education,Germany,Remote,Mid,2,Bachelor,0,0,0,1,0,104287,10,2020,Medium,4
Data Analyst,MNC,Healthcare,Germany,Hybrid,Mid,14,Master,1,1,0,1,0,120039,11,2022,Medium,8
Data Engineer,Enterprise,Technology,USA,Onsite,Senior,6,Bachelor,0,1,1,0,1,168409,1,2026,Medium,6
Data Scientist,Startup,Education,Germany,Onsite,Mid,9,Bachelor,0,1,0,1,0,107363,6,2025,Low,9
Data Scientist,MNC,Technology,UK,Hybrid,Senior,14,PhD,0,0,1,0,0,83666,4,2020,High,5
Data Scientist,Medium,Education,Australia,Hybrid,Mid,14,PhD,1,0,0,0,0,85424,8,2023,High,4
Data Engineer,Medium,Retail,Germany,Onsite,Senior,11,PhD,0,1,0,1,0,113191,6,2022,Low,5
Data Engineer,MNC,Retail,Australia,Onsite,Mid,2,PhD,0,0,0,0,0,91191,7,2020,Medium,8
Machine Learning Engineer,Medium,Finance,Singapore,Onsite,Entry,13,Bachelor,1,0,1,1,0,113653,3,2021,High,8
Machine Learning Engineer,Enterprise,Technology,Germany,Hybrid,Mid,2,Bachelor,1,1,0,0,0,115514,3,2026,High,7
Data Analyst,MNC,E-commerce,Canada,Remote,Senior,10,PhD,1,0,0,1,0,104207,3,2021,High,4
Data Engineer,MNC,Healthcare,India,Hybrid,Mid,9,Master,0,0,0,1,1,135427,1,2021,Medium,4
AI Engineer,Enterprise,Healthcare,India,Hybrid,Mid,14,PhD,0,0,0,1,1,150275,11,2020,Low,7
Business Analyst,Enterprise,E-commerce,Australia,Remote,Senior,13,Master,1,1,1,0,1,104759,2,2026,Medium,3
Data Analyst,Enterprise,Healthcare,Singapore,Remote,Mid,9,Bachelor,1,1,0,0,0,100534,10,2022,Medium,1
Machine Learning Engineer,MNC,E-commerce,Australia,Remote,Entry,5,Master,0,1,1,1,0,106939,9,2021,Low,5
Data Scientist,Medium,Finance,Singapore,Remote,Senior,4,PhD,1,1,1,1,1,192544,7,2026,High,2
Business Analyst,Medium,Healthcare,Singapore,Onsite,Senior,7,Bachelor,1,1,0,0,1,158062,7,2024,Low,8
Data Engineer,MNC,Education,Canada,Remote,Entry,0,PhD,0,1,0,1,0,102520,4,2025,Low,4
Machine Learning Engineer,MNC,Retail,Germany,Hybrid,Senior,13,Master,1,1,1,0,1,132730,12,2024,Low,4
Business Analyst,Enterprise,Healthcare,Canada,Onsite,Entry,1,PhD,1,1,1,0,1,144642,11,2025,Low,4
AI Engineer,MNC,Technology,Australia,Hybrid,Entry,3,Master,1,0,1,0,0,141768,8,2022,High,8
Data Engineer,Enterprise,Technology,Canada,Hybrid,Entry,14,PhD,1,1,1,1,0,61349,12,2021,High,7
Data Scientist,Startup,Retail,India,Hybrid,Senior,7,Master,0,1,1,1,0,84185,1,2025,Low,8
AI Engineer,Medium,Finance,Canada,Remote,Mid,11,PhD,0,1,1,1,0,124432,10,2026,High,4
Data Scientist,Startup,Education,Germany,Onsite,Entry,9,Bachelor,0,0,0,0,1,60348,1,2020,Low,2
Data Analyst,Enterprise,Technology,Singapore,Hybrid,Mid,14,Master,1,1,0,1,1,118689,10,2026,Medium,8
Data Engineer,Enterprise,Technology,Canada,Onsite,Senior,13,PhD,1,0,1,1,1,131284,12,2021,Low,3
Data Engineer,Medium,E-commerce,Singapore,Hybrid,Entry,13,Master,0,0,0,0,0,191811,8,2022,High,3
AI Engineer,Startup,E-commerce,Germany,Onsite,Entry,11,PhD,1,0,0,0,1,49950,1,2025,High,5
Business Analyst,Enterprise,E-commerce,Australia,Remote,Entry,9,PhD,0,1,0,1,1,70501,10,2022,Medium,9
Data Scientist,Medium,Finance,Singapore,Onsite,Senior,7,Bachelor,1,0,1,0,1,105134,11,2021,High,7
Machine Learning Engineer,Medium,Technology,Canada,Onsite,Senior,10,Bachelor,0,1,0,0,1,102903,11,2021,High,9
Business Analyst,Enterprise,Technology,Canada,Remote,Mid,14,Master,1,1,0,1,0,134366,1,2023,High,3
Data Scientist,Enterprise,Finance,Germany,Hybrid,Senior,0,PhD,0,1,1,1,1,169365,8,2022,High,2
AI Engineer,Medium,Finance,Singapore,Hybrid,Entry,14,Master,1,1,1,0,1,124474,8,2023,High,3
Data Engineer,MNC,Technology,Canada,Hybrid,Senior,14,Master,0,0,0,0,1,92713,1,2024,High,6
Business Analyst,Startup,Education,USA,Remote,Entry,13,PhD,1,1,0,1,0,125849,1,2025,High,2
Business Analyst,Enterprise,Education,Germany,Onsite,Senior,14,Bachelor,0,0,0,1,0,74556,1,2020,Medium,4
Data Scientist,Medium,Education,Canada,Hybrid,Entry,2,PhD,0,1,1,0,0,123579,8,2024,High,9
Machine Learning Engineer,MNC,Retail,USA,Remote,Entry,7,Bachelor,0,0,0,0,0,61950,4,2023,High,1
Machine Learning Engineer,Enterprise,Retail,UK,Hybrid,Mid,7,Bachelor,0,0,1,0,1,192384,8,2024,Medium,9
Data Analyst,MNC,Healthcare,UK,Hybrid,Entry,9,Bachelor,1,0,0,1,1,85372,12,2024,Low,2
Business Analyst,Medium,Education,Germany,Hybrid,Senior,2,Bachelor,1,1,1,1,1,127477,12,2023,High,9
Machine Learning Engineer,MNC,Retail,Canada,Remote,Entry,12,Bachelor,1,0,0,0,1,87841,1,2022,Low,7
Data Analyst,Medium,Technology,Australia,Hybrid,Entry,10,Master,1,0,0,1,1,117774,1,2020,High,9
Business Analyst,Medium,Technology,Canada,Onsite,Senior,10,Master,1,0,1,0,0,117992,10,2025,High,3
Data Scientist,Enterprise,Finance,UK,Remote,Entry,4,PhD,1,0,0,1,0,45083,11,2022,Low,4
Machine Learning Engineer,Medium,E-commerce,Canada,Remote,Senior,14,Bachelor,1,1,0,0,1,121795,8,2024,High,8
Data Engineer,Medium,Finance,Singapore,Hybrid,Senior,14,Bachelor,1,1,0,1,1,94158,7,2020,Low,5
Data Analyst,Startup,E-commerce,USA,Remote,Mid,10,Master,0,0,0,0,1,113061,9,2023,Low,9
Business Analyst,Startup,Education,India,Hybrid,Senior,12,PhD,0,1,0,0,1,71735,12,2023,Medium,8
Business Analyst,Enterprise,Retail,Singapore,Remote,Mid,0,Bachelor,0,1,1,0,0,103837,8,2023,Low,6
Data Scientist,Startup,Education,Germany,Hybrid,Senior,0,PhD,1,0,0,0,1,184947,9,2020,High,7
Business Analyst,Enterprise,Education,UK,Hybrid,Entry,10,PhD,0,1,0,1,0,124915,11,2020,Medium,6
Data Engineer,Enterprise,Retail,Germany,Remote,Mid,7,Master,0,1,1,1,0,88973,2,2021,High,6
Data Engineer,Startup,Retail,Canada,Hybrid,Senior,14,Master,1,0,1,0,0,87827,2,2022,High,5
Data Analyst,Medium,Education,UK,Remote,Senior,0,Master,1,0,1,1,0,95888,12,2024,Medium,2
Data Scientist,Medium,Technology,USA,Hybrid,Senior,14,PhD,0,0,0,0,1,116164,12,2025,Medium,6
Data Scientist,Enterprise,Technology,Germany,Onsite,Senior,1,Bachelor,1,1,1,1,0,99089,12,2020,High,2
Data Scientist,MNC,Healthcare,USA,Hybrid,Mid,9,Master,1,1,0,1,0,100204,8,2025,High,8
Business Analyst,Medium,Retail,Germany,Remote,Mid,13,Bachelor,1,0,0,0,1,102506,9,2026,Medium,9
AI Engineer,Medium,Education,USA,Hybrid,Senior,5,Master,1,0,0,0,0,92189,7,2021,Low,4
Data Engineer,MNC,E-commerce,Singapore,Onsite,Entry,2,Master,0,1,0,0,1,133035,9,2025,High,7
Data Scientist,MNC,Retail,Singapore,Hybrid,Mid,7,Master,0,1,1,0,1,134790,11,2025,Low,8
Machine Learning Engineer,Startup,Finance,India,Remote,Entry,2,PhD,1,1,1,0,1,97365,1,2026,Low,3
AI Engineer,Startup,Technology,India,Remote,Mid,10,Bachelor,0,0,0,0,1,129878,4,2023,High,1
Machine Learning Engineer,MNC,Technology,Australia,Hybrid,Entry,10,Master,0,1,1,1,1,101430,2,2021,Low,1
Machine Learning Engineer,MNC,Retail,Singapore,Remote,Senior,12,Bachelor,0,1,1,0,1,72135,6,2022,Medium,4
Machine Learning Engineer,Enterprise,Retail,Germany,Onsite,Senior,2,Master,0,1,0,0,0,46652,3,2022,High,4
Data Scientist,Enterprise,Technology,India,Onsite,Senior,12,PhD,0,0,0,1,1,134603,6,2025,Medium,4
Data Engineer,Startup,Healthcare,UK,Remote,Entry,13,Bachelor,0,0,0,0,1,128763,7,2021,High,9
AI Engineer,Medium,E-commerce,USA,Onsite,Mid,14,Bachelor,0,1,0,0,1,124077,1,2020,Low,5
Data Scientist,Enterprise,Technology,Canada,Remote,Senior,8,Bachelor,0,1,0,0,0,133068,9,2024,Low,8
Data Engineer,Startup,Finance,India,Hybrid,Senior,14,Bachelor,0,1,1,0,1,132771,1,2025,Medium,7
AI Engineer,Medium,Education,Germany,Remote,Senior,1,Master,1,0,1,1,0,172292,6,2025,Medium,8
Machine Learning Engineer,Startup,Technology,USA,Remote,Mid,14,Master,0,1,1,0,1,137356,12,2025,Medium,6
Business Analyst,Enterprise,Finance,UK,Hybrid,Mid,7,Master,1,0,0,0,1,119357,2,2021,Low,7
Machine Learning Engineer,Startup,Finance,Singapore,Remote,Mid,1,Master,0,1,1,1,1,136577,9,2023,Medium,6
Data Analyst,Medium,E-commerce,India,Remote,Mid,6,PhD,0,1,1,1,1,173111,11,2021,Low,2
Data Scientist,MNC,Education,Canada,Onsite,Entry,0,PhD,1,1,1,1,1,124347,12,2022,High,3
Data Engineer,Medium,Technology,UK,Hybrid,Entry,10,PhD,0,1,0,0,0,107855,8,2025,High,9
Data Scientist,Medium,Education,Canada,Remote,Senior,12,Master,0,0,0,1,1,60193,7,2025,Low,8
Data Scientist,Medium,Finance,Australia,Hybrid,Senior,14,Master,0,0,1,1,1,85398,1,2026,High,8
Business Analyst,Medium,Education,USA,Onsite,Senior,13,Master,0,0,0,0,0,104852,9,2020,High,5
Data Analyst,Medium,Technology,USA,Remote,Mid,2,Bachelor,0,0,0,0,1,78364,10,2022,Low,7
Business Analyst,Medium,Finance,Germany,Onsite,Senior,5,PhD,1,0,1,1,0,138881,8,2021,Low,2
Data Scientist,Startup,Finance,Singapore,Onsite,Senior,1,PhD,0,1,0,1,1,106954,1,2023,Medium,3
Data Engineer,Medium,Healthcare,UK,Onsite,Entry,12,Master,0,1,1,1,0,149321,9,2024,Low,2
Data Scientist,Medium,Healthcare,UK,Remote,Mid,5,PhD,0,0,1,0,1,137432,2,2022,High,7
AI Engineer,Medium,Retail,USA,Onsite,Mid,1,Bachelor,1,1,1,1,1,64067,2,2023,High,8
Data Scientist,Startup,Finance,Singapore,Hybrid,Mid,4,Bachelor,1,0,0,0,1,80755,3,2023,High,4
Machine Learning Engineer,Medium,Technology,Australia,Hybrid,Senior,14,Bachelor,1,0,0,1,0,61168,3,2020,Low,6
AI Engineer,Enterprise,Education,India,Onsite,Mid,5,Bachelor,1,0,1,0,0,57348,1,2022,High,4
Data Scientist,Medium,Education,Canada,Hybrid,Mid,10,Master,1,0,1,0,1,108866,7,2022,High,2
Data Analyst,Startup,E-commerce,Australia,Remote,Senior,12,Bachelor,0,1,0,1,0,100714,6,2021,High,9
Business Analyst,Medium,Finance,Canada,Remote,Senior,5,Master,0,1,1,0,0,141507,3,2024,Low,3
Data Analyst,Medium,Finance,Singapore,Onsite,Mid,9,Bachelor,0,0,1,1,0,94229,8,2020,High,7
Data Analyst,Enterprise,Healthcare,Australia,Hybrid,Senior,11,Bachelor,1,1,1,0,1,164332,12,2023,High,9
Machine Learning Engineer,MNC,Healthcare,Singapore,Onsite,Mid,0,PhD,0,1,1,1,1,64157,10,2024,Medium,7
Business Analyst,Startup,E-commerce,Australia,Hybrid,Entry,6,PhD,0,1,0,1,1,150777,3,2024,Medium,1
Data Engineer,Medium,Technology,UK,Hybrid,Mid,14,PhD,1,1,0,1,1,179593,11,2022,High,3
Machine Learning Engineer,Startup,Healthcare,Canada,Hybrid,Entry,1,Bachelor,0,1,1,1,0,126018,9,2021,High,4
Machine Learning Engineer,Startup,Education,UK,Remote,Mid,10,PhD,1,0,0,1,0,182511,12,2026,High,1
Data Scientist,Enterprise,Technology,Singapore,Onsite,Senior,12,PhD,1,0,1,1,1,110863,9,2021,High,2
Machine Learning Engineer,Medium,E-commerce,USA,Hybrid,Mid,9,Master,1,1,1,0,1,83904,12,2022,Low,1
Data Analyst,Medium,Healthcare,India,Onsite,Mid,5,PhD,0,1,0,0,1,94793,6,2022,High,4
Business Analyst,Enterprise,Healthcare,Germany,Onsite,Senior,4,Bachelor,0,1,0,0,1,94305,7,2023,High,6
Machine Learning Engineer,MNC,Education,USA,Onsite,Senior,4,Bachelor,0,1,0,1,1,126291,6,2025,Medium,8
AI Engineer,Medium,E-commerce,Singapore,Hybrid,Mid,0,Master,0,1,1,1,1,83917,7,2022,Medium,1
Data Analyst,Enterprise,Healthcare,Canada,Hybrid,Senior,0,Bachelor,1,0,1,1,1,157612,8,2025,High,8
Machine Learning Engineer,Startup,Finance,India,Remote,Entry,7,Master,1,0,0,0,0,105541,4,2025,High,9
